playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,1.00,16.13,1.31,0.80,0.98,1.11,0.39,279.94,277.35732673267347,1.0
AI3 PiecePos-Analyzing_34,4.00,0.98,16.25,1.31,0.80,1.00,1.11,0.41,281.70799999999997,277.35732673267347,0.5
AI3 PiecePos-Analyzing_31,4.08,1.00,15.70,1.33,0.79,0.98,1.08,0.39,273.205,277.35732673267347,1.0
AI3 PiecePos-Analyzing_33,4.00,0.99,15.85,1.28,0.81,0.99,1.08,0.40,275.24,277.35732673267347,1.0
AI3 PiecePos-Analyzing_16,3.95,1.00,15.96,1.28,0.79,1.00,1.11,0.40,276.83700000000005,277.35732673267347,0.0
AI3 PiecePos-Analyzing_5,3.92,1.01,16.12,1.33,0.81,0.99,1.11,0.40,279.35800000000006,277.35732673267347,0.0
AI3 PiecePos-Analyzing_26,4.02,1.02,15.86,1.32,0.78,1.01,1.11,0.40,275.59100000000007,277.35732673267347,0.5
AI3 PiecePos-Analyzing_25,3.91,0.98,16.08,1.33,0.80,1.00,1.11,0.39,278.64599999999996,277.35732673267347,0.0
AI3 PiecePos-Analyzing_24,4.02,0.99,15.80,1.29,0.79,0.98,1.10,0.40,274.52900000000005,277.35732673267347,0.5
AI3 PiecePos-Analyzing_15,4.00,0.98,15.62,1.31,0.78,1.02,1.13,0.41,271.65399999999994,277.35732673267347,1.0
AI3 PiecePos-Analyzing_13,3.91,1.02,16.07,1.33,0.81,0.98,1.08,0.40,278.48500000000007,277.35732673267347,0.0
AI3 PiecePos-Analyzing_29,3.94,0.98,16.10,1.33,0.78,1.02,1.13,0.39,279.112,277.35732673267347,0.0
AI3 PiecePos-Analyzing_22,3.94,1.00,16.24,1.29,0.81,1.02,1.09,0.39,281.3,277.35732673267347,0.0
AI3 PiecePos-Analyzing_9,4.08,0.99,16.14,1.29,0.81,0.99,1.11,0.41,280.25000000000006,277.35732673267347,1.0
AI3 PiecePos-Analyzing_2,4.08,0.99,15.68,1.28,0.81,1.01,1.11,0.40,272.89300000000003,277.35732673267347,0.5
AI3 PiecePos-Analyzing_32,4.08,0.98,15.76,1.27,0.82,0.98,1.07,0.40,274.08400000000006,277.35732673267347,0.5
AI3 PiecePos-Analyzing_20,4.02,0.99,16.24,1.28,0.81,1.02,1.12,0.40,281.634,277.35732673267347,0.0
AI3 PiecePos-Analyzing_17,4.08,0.99,15.66,1.32,0.82,0.99,1.07,0.41,272.57300000000004,277.35732673267347,0.0
AI3 PiecePos-Analyzing_21,3.97,1.02,16.35,1.32,0.81,0.99,1.07,0.40,283.1910000000001,277.35732673267347,0.0
AI3 PiecePos-Analyzing_3,4.05,1.01,15.78,1.29,0.80,0.99,1.11,0.40,274.37800000000004,277.35732673267347,1.0
AI3 PiecePos-Analyzing_1,4.09,0.98,15.85,1.31,0.81,0.99,1.10,0.41,275.655,277.35732673267347,0.5
AI3 PiecePos-Analyzing_18,3.95,0.99,16.14,1.29,0.80,0.98,1.11,0.40,279.7080000000001,277.35732673267347,0.0
AI3 PiecePos-Analyzing_11,4.06,0.99,15.80,1.31,0.82,1.02,1.10,0.40,274.779,277.35732673267347,1.0
AI3 PiecePos-Analyzing_23,3.96,1.01,15.68,1.32,0.80,1.02,1.10,0.40,272.476,277.35732673267347,0.0
AI3 PiecePos-Analyzing_14,3.92,1.02,15.76,1.28,0.81,0.99,1.13,0.40,273.56500000000005,277.35732673267347,0.0
AI3 PiecePos-Analyzing_19,4.08,1.02,15.99,1.30,0.82,1.00,1.08,0.40,277.874,277.35732673267347,1.0
AI3 PiecePos-Analyzing_12,4.04,1.01,15.72,1.29,0.81,0.98,1.10,0.40,273.36500000000007,277.35732673267347,1.0
AI3 PiecePos-Analyzing_28,4.09,1.00,15.83,1.32,0.79,0.99,1.08,0.40,275.326,277.35732673267347,0.5
AI3 PiecePos-Analyzing_30,4.06,1.02,16.21,1.31,0.79,0.98,1.08,0.40,281.283,277.35732673267347,1.0
AI3 PiecePos-Analyzing_10,4.00,0.98,15.78,1.30,0.79,1.01,1.09,0.39,274.147,277.35732673267347,1.0
AI3 PiecePos-Analyzing_6,4.06,0.99,16.31,1.32,0.80,1.01,1.08,0.40,282.904,277.35732673267347,0.5
AI3 PiecePos-Analyzing_7,4.08,1.00,16.04,1.28,0.82,1.00,1.08,0.39,278.62399999999997,277.35732673267347,1.0
AI3 PiecePos-Analyzing_27,3.97,1.00,16.02,1.33,0.79,0.99,1.11,0.41,277.936,277.35732673267347,0.0
AI3 PiecePos-Analyzing_8,3.94,1.01,15.73,1.27,0.78,0.98,1.12,0.41,273.10100000000006,277.35732673267347,0.0
