playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.96,1.01,15.99,1.28,0.81,1.02,1.11,0.98,277.635,277.6130569800565,0.0
AI3 PiecePos-Analyzing_34,3.95,0.99,15.81,1.27,0.80,1.02,1.13,1.02,274.712,277.6130569800565,0.0
AI3 PiecePos-Analyzing_31,4.03,0.98,15.96,1.33,0.80,0.99,1.09,1.01,277.422,277.6130569800565,0.0
AI3 PiecePos-Analyzing_33,4.09,1.02,16.13,1.27,0.80,1.01,1.08,1.01,280.35299999999995,277.6130569800565,1.0
AI3 PiecePos-Analyzing_35,4.03,1.02,16.27,1.30,0.80,0.99,1.10,0.98,282.38199999999995,277.6130569800565,0.5
AI3 PiecePos-Analyzing_16,4.06,0.99,15.80,1.27,0.78,1.01,1.12,1.01,274.9510000000001,277.6130569800565,0.0
AI3 PiecePos-Analyzing_5,4.06,0.99,16.30,1.33,0.80,0.98,1.09,1.02,282.98600000000005,277.6130569800565,1.0
AI3 PiecePos-Analyzing_26,4.09,0.98,15.78,1.30,0.80,1.02,1.09,0.99,274.765,277.6130569800565,1.0
AI3 PiecePos-Analyzing_25,4.03,0.99,15.72,1.30,0.80,0.98,1.13,1.00,273.58299999999997,277.6130569800565,0.0
AI3 PiecePos-Analyzing_24,3.92,0.98,16.16,1.31,0.81,0.99,1.08,1.01,280.153,277.6130569800565,0.0
AI3 PiecePos-Analyzing_15,4.04,1.00,16.12,1.27,0.80,0.99,1.10,1.01,279.975,277.6130569800565,0.0
AI3 PiecePos-Analyzing_13,4.03,1.00,16.23,1.29,0.81,1.00,1.12,1.01,281.7610000000001,277.6130569800565,0.5
AI3 PiecePos-Analyzing_29,4.01,1.01,15.74,1.31,0.82,0.98,1.09,0.99,273.824,277.6130569800565,1.0
AI3 PiecePos-Analyzing_22,3.91,1.01,15.68,1.30,0.80,0.99,1.12,0.99,272.478,277.6130569800565,0.0
AI3 PiecePos-Analyzing_9,3.98,0.98,16.11,1.28,0.78,0.98,1.08,1.02,279.524,277.6130569800565,0.0
AI3 PiecePos-Analyzing_2,4.07,1.01,15.91,1.30,0.81,0.98,1.09,1.02,276.7750000000001,277.6130569800565,1.0
AI3 PiecePos-Analyzing_32,3.94,1.00,16.38,1.31,0.82,0.99,1.10,0.98,283.79099999999994,277.6130569800565,0.0
AI3 PiecePos-Analyzing_20,4.02,0.98,15.95,1.29,0.82,0.99,1.07,0.98,277.15200000000004,277.6130569800565,0.5
AI3 PiecePos-Analyzing_17,4.01,0.99,16.20,1.29,0.79,0.99,1.09,1.00,281.128,277.6130569800565,0.5
AI3 PiecePos-Analyzing_21,3.93,0.98,15.98,1.28,0.79,1.01,1.09,0.98,277.277,277.6130569800565,0.0
AI3 PiecePos-Analyzing_3,4.04,1.01,15.61,1.27,0.81,1.00,1.08,1.00,271.817,277.6130569800565,1.0
AI3 PiecePos-Analyzing_1,4.00,1.02,15.63,1.33,0.81,0.98,1.12,0.98,272.0810000000001,277.6130569800565,0.0
AI3 PiecePos-Analyzing_18,4.10,1.01,16.08,1.27,0.79,0.99,1.08,0.99,279.547,277.6130569800565,1.0
AI3 PiecePos-Analyzing_11,4.05,0.99,16.36,1.31,0.79,0.99,1.13,0.98,283.90999999999997,277.6130569800565,1.0
AI3 PiecePos-Analyzing_23,4.02,1.01,15.94,1.29,0.82,1.00,1.12,1.01,277.09900000000005,277.6130569800565,0.0
AI3 PiecePos-Analyzing_14,4.07,1.01,16.39,1.32,0.80,1.00,1.10,0.99,284.492,277.6130569800565,1.0
AI3 PiecePos-Analyzing_19,3.97,1.00,16.39,1.33,0.79,0.99,1.11,1.00,284.092,277.6130569800565,0.0
AI3 PiecePos-Analyzing_12,4.06,0.99,16.35,1.30,0.81,0.98,1.07,1.01,283.7290000000001,277.6130569800565,0.0
AI3 PiecePos-Analyzing_28,3.97,0.98,15.79,1.29,0.78,0.99,1.12,0.98,274.4150000000001,277.6130569800565,0.0
AI3 PiecePos-Analyzing_30,3.96,1.01,15.66,1.31,0.80,0.98,1.09,1.01,272.336,277.6130569800565,0.0
AI3 PiecePos-Analyzing_10,4.10,1.00,16.24,1.33,0.80,0.98,1.12,1.02,282.229,277.6130569800565,1.0
AI3 PiecePos-Analyzing_6,4.05,0.99,15.71,1.28,0.79,1.02,1.12,0.98,273.49,277.6130569800565,0.0
AI3 PiecePos-Analyzing_7,4.07,1.02,15.71,1.29,0.81,0.98,1.12,1.02,273.60500000000013,277.6130569800565,0.0
AI3 PiecePos-Analyzing_27,3.92,0.98,15.71,1.27,0.82,1.01,1.10,0.99,272.94300000000004,277.6130569800565,0.0
AI3 PiecePos-Analyzing_8,4.03,0.99,15.80,1.30,0.79,1.01,1.12,0.99,274.87000000000006,277.6130569800565,1.0
