playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.07,0.99,15.91,1.28,0.81,1.02,1.09,0.60,276.601,277.5624238410594,1.0
AI3 PiecePos-Analyzing_5,4.07,0.99,16.28,1.29,0.82,0.98,1.13,0.60,282.54600000000005,277.5624238410594,0.0
AI3 PiecePos-Analyzing_9,3.98,0.98,15.88,1.33,0.80,0.99,1.10,0.59,275.78499999999997,277.5624238410594,0.0
AI3 PiecePos-Analyzing_2,3.92,1.01,15.82,1.32,0.79,1.00,1.08,0.59,274.582,277.5624238410594,0.0
AI3 PiecePos-Analyzing_3,3.96,1.01,15.78,1.31,0.79,1.01,1.10,0.59,274.1209999999999,277.5624238410594,0.0
AI3 PiecePos-Analyzing_1,3.91,1.02,15.61,1.33,0.79,1.01,1.10,0.60,271.241,277.5624238410594,0.0
AI3 PiecePos-Analyzing_11,3.91,0.98,16.00,1.31,0.78,1.02,1.07,0.61,277.38800000000003,277.5624238410594,0.0
AI3 PiecePos-Analyzing_12,4.00,1.01,15.81,1.33,0.80,0.99,1.09,0.61,274.77200000000005,277.5624238410594,0.0
AI3 PiecePos-Analyzing_10,4.03,1.02,16.34,1.28,0.81,1.02,1.09,0.59,283.347,277.5624238410594,1.0
AI3 PiecePos-Analyzing_6,3.98,1.02,15.64,1.29,0.79,1.01,1.11,0.61,271.96400000000006,277.5624238410594,0.0
AI3 PiecePos-Analyzing_7,3.91,1.02,16.35,1.32,0.80,1.01,1.12,0.59,283.09400000000005,277.5624238410594,0.0
AI3 PiecePos-Analyzing_8,4.02,0.98,15.72,1.27,0.80,1.01,1.10,0.59,273.32699999999994,277.5624238410594,0.5
