playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.27),weightRooksPos(0.12),weightQueenPos(1.99),weightCastlingBonus(1.86),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_131,4.09,1.02,16.11,1.32,0.79,1.01,1.08,0.41,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_32,3.92,1.00,15.89,1.29,0.78,1.01,1.12,0.39,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_169,3.96,1.00,16.11,1.30,0.81,0.99,1.12,0.39,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_151,4.00,0.98,15.78,1.27,0.80,0.98,1.11,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_133,3.95,1.01,16.26,1.27,0.80,1.01,1.10,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_154,3.95,1.01,16.20,1.28,0.79,1.02,1.07,0.39,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_82,3.97,0.98,15.86,1.32,0.81,1.00,1.08,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_189,3.97,1.00,15.84,1.31,0.80,0.98,1.08,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_30,4.10,1.00,16.19,1.28,0.80,0.98,1.09,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_181,3.93,1.02,16.35,1.29,0.78,1.01,1.08,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_97,4.06,0.99,16.20,1.31,0.81,1.00,1.10,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_161,3.97,1.01,16.08,1.28,0.81,0.99,1.12,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_176,3.99,0.99,15.65,1.30,0.80,1.01,1.09,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_55,4.02,1.00,16.01,1.32,0.78,1.01,1.12,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_90,3.99,1.00,16.19,1.28,0.81,1.02,1.09,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_66,3.93,1.00,15.93,1.33,0.80,1.00,1.12,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_100,4.07,1.01,16.14,1.31,0.81,1.01,1.09,0.41,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_108,4.00,0.98,16.14,1.31,0.78,1.00,1.08,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_191,3.91,1.00,16.01,1.33,0.79,0.98,1.08,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_73,3.98,1.02,15.88,1.32,0.82,1.02,1.09,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_184,3.95,0.99,16.13,1.32,0.78,0.99,1.11,0.40,282.19700000000006,279.29361582278494,0.5
AI3 PiecePos-Analyzing_62,3.98,0.99,16.01,1.29,0.80,0.99,1.08,0.41,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_126,4.07,1.02,15.94,1.28,0.79,0.99,1.10,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_61,3.99,1.02,16.20,1.28,0.81,1.00,1.08,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_72,3.99,1.01,15.70,1.32,0.82,1.00,1.12,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_129,3.96,0.98,16.18,1.28,0.81,0.99,1.10,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_111,3.96,0.98,16.00,1.32,0.80,0.99,1.11,0.40,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_43,3.94,0.99,16.13,1.29,0.80,1.02,1.08,0.39,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_77,3.99,0.99,16.36,1.28,0.80,1.00,1.11,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_116,3.92,1.02,15.77,1.33,0.78,0.99,1.12,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_5,4.00,0.99,16.04,1.32,0.80,1.00,1.07,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_81,3.99,1.02,15.96,1.27,0.80,0.99,1.12,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_119,4.10,1.02,16.02,1.27,0.82,1.00,1.11,0.39,282.19700000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_142,3.99,0.99,15.62,1.29,0.78,1.01,1.12,0.40,282.19700000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_197,4.02,1.00,15.87,1.30,0.80,1.00,1.10,0.40,279.57470000000006,279.29361582278494,1
AI3 PiecePos-Analyzing_83,3.92,0.99,16.38,1.31,0.79,1.02,1.09,0.40,271.96010000000007,279.29361582278494,0
AI3 PiecePos-Analyzing_35,4.09,0.99,16.30,1.28,0.81,0.98,1.08,0.40,274.85240000000005,279.29361582278494,0
AI3 PiecePos-Analyzing_160,4.09,0.99,15.63,1.31,0.82,1.02,1.08,0.41,283.9106,279.29361582278494,0
AI3 PiecePos-Analyzing_153,4.04,1.02,15.65,1.30,0.80,1.00,1.11,0.40,271.9182,279.29361582278494,0
AI3 PiecePos-Analyzing_20,4.09,0.99,16.32,1.31,0.78,1.02,1.07,0.40,273.34809999999993,279.29361582278494,0
AI3 PiecePos-Analyzing_94,3.94,0.99,16.37,1.31,0.82,1.01,1.10,0.40,279.49899999999997,279.29361582278494,0
AI3 PiecePos-Analyzing_115,4.01,1.02,15.80,1.28,0.78,0.99,1.10,0.39,280.0792,279.29361582278494,0
AI3 PiecePos-Analyzing_71,4.01,1.00,15.61,1.30,0.81,0.99,1.09,0.39,280.7884,279.29361582278494,0
AI3 PiecePos-Analyzing_88,4.04,0.98,15.61,1.32,0.81,0.99,1.10,0.39,282.44730000000004,279.29361582278494,0
AI3 PiecePos-Analyzing_53,3.92,0.99,15.66,1.33,0.80,1.01,1.11,0.40,272.3396,279.29361582278494,0
AI3 PiecePos-Analyzing_173,4.05,0.98,16.27,1.28,0.82,0.99,1.11,0.40,276.99860000000007,279.29361582278494,0
AI3 PiecePos-Analyzing_193,4.00,1.00,15.68,1.28,0.81,1.02,1.10,0.40,278.4258,279.29361582278494,0
AI3 PiecePos-Analyzing_170,3.92,0.98,15.90,1.32,0.80,1.02,1.08,0.39,278.8230000000001,279.29361582278494,0
AI3 PiecePos-Analyzing_14,4.02,1.02,16.35,1.28,0.79,0.98,1.08,0.40,273.02079999999995,279.29361582278494,0
AI3 PiecePos-Analyzing_80,4.04,0.98,16.28,1.33,0.80,0.98,1.12,0.41,280.02169999999995,279.29361582278494,1
AI3 PiecePos-Analyzing_4,3.94,0.98,15.63,1.31,0.79,0.98,1.11,0.40,279.89590000000004,279.29361582278494,0
AI3 PiecePos-Analyzing_139,3.92,0.99,16.05,1.28,0.80,1.02,1.11,0.40,283.95930000000004,279.29361582278494,1
AI3 PiecePos-Analyzing_38,3.94,1.02,16.38,1.33,0.82,1.01,1.12,0.40,274.86590000000007,279.29361582278494,1
AI3 PiecePos-Analyzing_112,3.91,1.02,16.15,1.32,0.81,1.01,1.12,0.39,281.5619,279.29361582278494,0
AI3 PiecePos-Analyzing_145,3.96,0.99,16.35,1.29,0.81,1.00,1.11,0.41,280.1023,279.29361582278494,0
AI3 PiecePos-Analyzing_138,3.95,1.02,16.36,1.28,0.81,1.02,1.08,0.39,275.883,279.29361582278494,0
AI3 PiecePos-Analyzing_78,3.99,1.00,15.63,1.29,0.78,1.01,1.11,0.40,279.58169999999996,279.29361582278494,0
AI3 PiecePos-Analyzing_51,4.10,1.00,15.63,1.27,0.81,0.98,1.12,0.39,274.41610000000003,279.29361582278494,0
AI3 PiecePos-Analyzing_79,4.02,0.98,15.75,1.29,0.82,0.98,1.10,0.39,281.8912000000001,279.29361582278494,0
AI3 PiecePos-Analyzing_130,3.98,0.98,16.21,1.31,0.82,1.02,1.12,0.40,280.8644,279.29361582278494,0
AI3 PiecePos-Analyzing_159,4.00,0.99,15.63,1.28,0.78,1.01,1.11,0.41,275.58650000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_125,3.93,1.01,16.18,1.29,0.80,1.02,1.13,0.40,275.2684,279.29361582278494,0
AI3 PiecePos-Analyzing_182,4.02,1.01,15.98,1.28,0.78,1.00,1.07,0.40,281.3507,279.29361582278494,0.5
AI3 PiecePos-Analyzing_171,3.98,1.02,15.94,1.31,0.79,0.98,1.08,0.40,283.26060000000007,279.29361582278494,0
AI3 PiecePos-Analyzing_36,3.99,1.02,16.31,1.28,0.82,0.99,1.12,0.40,281.40470000000005,279.29361582278494,0
AI3 PiecePos-Analyzing_164,4.06,1.01,15.98,1.29,0.80,1.00,1.10,0.41,279.1443,279.29361582278494,0
AI3 PiecePos-Analyzing_48,3.90,1.01,15.67,1.30,0.82,1.01,1.10,0.39,272.29030000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_128,3.94,1.00,15.65,1.28,0.79,1.00,1.07,0.41,278.2606,279.29361582278494,0
AI3 PiecePos-Analyzing_172,3.94,1.01,16.29,1.28,0.81,1.01,1.11,0.39,280.93680000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_2,3.90,0.99,15.87,1.31,0.82,1.00,1.09,0.40,276.6378,279.29361582278494,0
AI3 PiecePos-Analyzing_134,3.91,1.01,16.13,1.28,0.79,0.98,1.12,0.40,280.50460000000004,279.29361582278494,0
AI3 PiecePos-Analyzing_84,3.98,0.99,16.05,1.27,0.79,0.99,1.08,0.40,280.14680000000004,279.29361582278494,0
AI3 PiecePos-Analyzing_122,4.00,1.02,16.30,1.30,0.81,1.01,1.11,0.40,277.7531,279.29361582278494,0
AI3 PiecePos-Analyzing_99,3.98,0.98,16.22,1.28,0.82,0.98,1.09,0.39,275.99290000000013,279.29361582278494,0
AI3 PiecePos-Analyzing_59,4.09,0.98,15.60,1.27,0.81,0.99,1.10,0.40,279.8683000000001,279.29361582278494,0
AI3 PiecePos-Analyzing_166,3.98,1.02,15.74,1.30,0.80,0.99,1.08,0.39,277.99360000000013,279.29361582278494,0
AI3 PiecePos-Analyzing_96,4.03,1.01,15.88,1.28,0.81,0.99,1.12,0.40,277.26910000000004,279.29361582278494,1
AI3 PiecePos-Analyzing_15,3.96,0.98,15.78,1.28,0.80,1.01,1.11,0.39,281.07590000000005,279.29361582278494,0
AI3 PiecePos-Analyzing_106,4.09,1.02,16.10,1.27,0.79,1.01,1.13,0.40,273.20020000000005,279.29361582278494,0
AI3 PiecePos-Analyzing_177,3.91,0.98,15.65,1.30,0.78,1.00,1.12,0.40,280.63450000000006,279.29361582278494,0
AI3 PiecePos-Analyzing_140,3.96,0.98,15.64,1.29,0.80,1.00,1.09,0.40,277.8237000000001,279.29361582278494,0
AI3 PiecePos-Analyzing_175,4.04,1.00,16.11,1.32,0.81,0.98,1.09,0.39,279.72,279.29361582278494,0
AI3 PiecePos-Analyzing_198,4.04,0.98,15.97,1.32,0.80,1.00,1.10,0.40,283.66290000000004,279.29361582278494,0
AI3 PiecePos-Analyzing_29,3.96,0.98,15.82,1.33,0.79,1.01,1.10,0.40,274.0512,279.29361582278494,0
