playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.27),weightRooksPos(0.12),weightQueenPos(1.99),weightCastlingBonus(1.86),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_55,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,273.8138,280.8674962025317,1
AI3 PiecePos-Analyzing_90,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,272.4215,280.8674962025317,0
AI3 PiecePos-Analyzing_66,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,277.9238,280.8674962025317,0
AI3 PiecePos-Analyzing_100,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,274.4264000000001,280.8674962025317,0
AI3 PiecePos-Analyzing_108,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,283.67819999999995,280.8674962025317,1
AI3 PiecePos-Analyzing_191,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,277.6379,280.8674962025317,0
AI3 PiecePos-Analyzing_73,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,277.51590000000004,280.8674962025317,0
AI3 PiecePos-Analyzing_184,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,276.7724,280.8674962025317,0.5
AI3 PiecePos-Analyzing_62,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,280.2305,280.8674962025317,1
AI3 PiecePos-Analyzing_126,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,279.7111,280.8674962025317,1
AI3 PiecePos-Analyzing_61,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.80280000000005,280.8674962025317,0
AI3 PiecePos-Analyzing_72,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,279.7377,280.8674962025317,0
AI3 PiecePos-Analyzing_129,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,283.3507,280.8674962025317,0
AI3 PiecePos-Analyzing_111,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,274.1500000000001,280.8674962025317,0
AI3 PiecePos-Analyzing_43,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,280.25370000000004,280.8674962025317,1
AI3 PiecePos-Analyzing_77,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,276.048,280.8674962025317,1
AI3 PiecePos-Analyzing_116,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,272.5459,280.8674962025317,1
AI3 PiecePos-Analyzing_5,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.49850000000004,280.8674962025317,1
AI3 PiecePos-Analyzing_81,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,279.95820000000003,280.8674962025317,1
AI3 PiecePos-Analyzing_119,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,275.49330000000003,280.8674962025317,0
AI3 PiecePos-Analyzing_142,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,279.608,280.8674962025317,1
AI3 PiecePos-Analyzing_197,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0
AI3 PiecePos-Analyzing_83,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_35,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_160,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_153,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_20,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_94,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_115,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_71,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_88,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_53,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_173,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_193,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_170,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_14,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_80,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0
AI3 PiecePos-Analyzing_4,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_139,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0
AI3 PiecePos-Analyzing_38,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0
AI3 PiecePos-Analyzing_112,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_145,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_138,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_78,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_51,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_79,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_130,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_159,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_125,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_182,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0.5
AI3 PiecePos-Analyzing_171,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_36,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_164,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_48,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_128,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_172,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_2,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_134,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_84,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_122,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_99,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_59,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_166,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_96,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,0
AI3 PiecePos-Analyzing_15,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_106,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_177,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_140,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_175,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_198,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
AI3 PiecePos-Analyzing_29,4.00,1.00,16.00,1.30,0.27,0.12,1.99,1.86,282.19700000000006,280.8674962025317,1
