playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing,4.013529411764706,0.9997058823529412,15.975294117647058,1.2997058823529413,0.7964705882352942,0.996764705882353,1.996764705882353,0.39999999999999997,278.33852941176474,277.6573267326734,0.6470588235294118
AI3 PiecePos-Analyzing,4.024615384615385,1.001025641025641,16.013589743589744,1.301025641025641,0.8028205128205129,1.0028205128205128,0.2,0.39871794871794874,277.0328205128206,277.1898039215688,0.717948717948718
AI3 PiecePos-Analyzing,3.9908333333333337,1.0008333333333335,15.96861111111111,1.3002777777777779,0.7991666666666667,1.0,1.9949999999999999,0.40138888888888885,278.14669444444445,277.54462000000024,0.5
AI3 PiecePos-Analyzing,4.009444444444444,1.0027777777777778,16.004444444444445,1.303611111111111,0.7966666666666666,0.9983333333333333,0.2,0.39916666666666667,276.8216944444445,277.06762000000026,0.6111111111111112
AI3 PiecePos-Analyzing,4.000285714285714,0.998,15.991714285714286,1.306857142857143,0.8031428571428572,0.9957142857142858,1.9971428571428569,0.4005714285714286,278.56080000000003,277.54441584158434,0.6285714285714286
AI3 PiecePos-Analyzing,4.029,0.99925,15.983250000000002,1.3025,0.79775,0.9957499999999999,0.2,0.39875000000000005,276.55395000000004,276.80113725490213,0.75
AI3 PiecePos-Analyzing,4.006666666666667,1.001818181818182,16.05,1.3045454545454547,0.8018181818181819,1.0024242424242424,2.0003030303030305,0.3990909090909091,279.5282424242424,278.0992700000003,0.5757575757575758
AI3 PiecePos-Analyzing,4.010810810810811,1.0016216216216216,16.024324324324322,1.3056756756756758,0.8002702702702702,0.9967567567567568,0.2,0.4002702702702703,277.14851351351354,277.2919000000003,0.6486486486486487
AI3 PiecePos-Analyzing,3.9983870967741937,1.0,16.021612903225808,1.3058064516129033,0.802258064516129,1.0006451612903227,2.005483870967742,0.39967741935483875,279.04525806451613,278.0420594059409,0.4838709677419355
AI3 PiecePos-Analyzing,4.011081081081081,1.0005405405405405,16.046756756756757,1.3024324324324326,0.8013513513513514,0.9997297297297297,0.2,0.39918918918918916,277.50662162162166,277.5597058823532,0.6486486486486487
AI3 PiecePos-Analyzing,4.013030303030304,0.9975757575757577,15.98212121212121,1.2945454545454544,0.8003030303030303,0.9972727272727272,2.0042424242424244,0.3990909090909091,278.44836363636364,277.78344554455464,0.6363636363636364
AI3 PiecePos-Analyzing,4.035348837209303,1.0,16.029302325581394,1.2986046511627907,0.8018604651162792,1.0013953488372094,0.19999999999999998,0.4009302325581396,277.3216744186047,277.37464000000017,0.8604651162790697
AI3 PiecePos-Analyzing,4.0186111111111105,1.0005555555555556,15.981111111111112,1.303888888888889,0.7975,0.9991666666666666,1.9991666666666665,0.4008333333333333,278.4644166666667,277.5817100000002,0.6666666666666666
AI3 PiecePos-Analyzing,4.016153846153846,0.9984615384615384,15.994358974358974,1.3051282051282052,0.8017948717948717,1.0002564102564102,0.2,0.39974358974358976,276.69107692307693,276.9130400000002,0.7435897435897436
AI3 PiecePos-Analyzing,4.00125,0.9934375,16.0346875,1.2978125,0.7993750000000001,0.9965625,2.005,0.4,279.24215625000005,277.64841584158444,0.59375
AI3 PiecePos-Analyzing,4.007142857142857,1.0005714285714287,15.962285714285713,1.3065714285714287,0.7965714285714286,0.9988571428571429,0.2,0.402,276.14117142857145,276.6088200000002,0.6
AI3 PiecePos-Analyzing,4.010000000000001,0.9958333333333333,16.056944444444444,1.3022222222222224,0.8011111111111111,0.9991666666666666,2.002222222222222,0.40055555555555555,279.6425555555556,278.1962700000001,0.5555555555555556
AI3 PiecePos-Analyzing,4.026923076923077,0.9976923076923077,16.022564102564104,1.3038461538461539,0.7987179487179488,0.998974358974359,0.2,0.39999999999999997,277.17935897435905,277.2939000000001,0.7435897435897436
AI3 PiecePos-Analyzing,4.003428571428572,0.9988571428571429,15.974857142857143,1.298,0.8014285714285715,1.0011428571428571,2.0022857142857142,0.4,278.30248571428575,277.6124411764707,0.5714285714285714
AI3 PiecePos-Analyzing,4.034146341463415,1.0041463414634146,16.007317073170732,1.3048780487804879,0.7992682926829269,0.9948780487804878,0.20000000000000004,0.3985365853658537,276.9678536585366,277.11141176470613,0.7560975609756098
AI3 PiecePos-Analyzing,4.02125,1.001875,16.03375,1.2996875,0.7996875,1.0015625,2.0009375,0.39937500000000004,279.31856250000004,278.18188000000026,0.65625
AI3 PiecePos-Analyzing,4.009117647058823,1.0020588235294117,16.052647058823528,1.3035294117647058,0.8014705882352942,0.9970588235294118,0.2,0.4005882352941177,277.59394117647065,277.62788000000023,0.6176470588235294
AI3 PiecePos-Analyzing,4.0268421052631584,1.0010526315789474,15.99842105263158,1.3015789473684212,0.8026315789473685,0.9992105263157894,1.9947368421052631,0.4010526315789474,278.77115789473686,277.72584158415856,0.7368421052631579
AI3 PiecePos-Analyzing,4.005428571428571,1.0034285714285713,15.991714285714286,1.3074285714285716,0.7971428571428572,1.0014285714285713,0.2,0.4005714285714286,276.6116,276.95305882352966,0.5714285714285714
AI3 PiecePos-Analyzing,4.010303030303031,1.001818181818182,15.887575757575757,1.3054545454545454,0.7996969696969697,1.0024242424242424,1.9969696969696966,0.3981818181818182,276.93945454545457,277.2827300000002,0.6666666666666666
