playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing,3.9568181818181816,1.0036363636363637,15.943181818181818,1.2981818181818183,1.0863636363636364,1.0018181818181817,1.100909090909091,0.3986363636363636,276.85081818181817,277.6779084158406,0.13636363636363635
AI3 PiecePos-Analyzing,3.9536363636363636,1.005,15.914090909090909,1.3013636363636365,1.0895454545454546,0.9977272727272727,1.100909090909091,0.40090909090909094,276.3775,277.69795792079094,0.13636363636363635
AI3 PiecePos-Analyzing,3.9669565217391303,0.9982608695652174,16.002608695652174,1.2960869565217392,1.0891304347826087,1.0034782608695652,1.1034782608695652,0.39956521739130435,277.8411739130435,277.6642288557201,0.06521739130434782
AI3 PiecePos-Analyzing,3.975,0.9963636363636365,16.033636363636365,1.3,1.0845454545454547,1.0004545454545455,1.0981818181818184,0.39909090909090905,278.36027272727273,277.6721290322567,0.09090909090909091
AI3 PiecePos-Analyzing,3.9721739130434783,0.9978260869565218,16.01086956521739,1.3021739130434784,1.087826086956522,0.9973913043478262,1.1060869565217393,0.40304347826086956,277.9988260869565,277.9090074441677,0.17391304347826086
AI3 PiecePos-Analyzing,3.9824,1.002,15.873199999999999,1.2924,1.09,1.0028,1.0972000000000002,0.4,275.82464,277.6814900497497,0.32
AI3 PiecePos-Analyzing,3.9758333333333336,1.0004166666666667,15.9625,1.2958333333333334,1.0879166666666669,1.00375,1.0991666666666668,0.39999999999999997,277.23150000000004,277.6589404466489,0.16666666666666666
AI3 PiecePos-Analyzing,3.9886363636363638,1.0004545454545455,16.038181818181815,1.2981818181818183,1.0909090909090908,0.9954545454545454,1.0963636363636364,0.3986363636363636,278.4871818181818,277.96133915211857,0.3181818181818182
AI3 PiecePos-Analyzing,3.9716000000000005,0.9972,15.8912,1.3,1.0912,0.9976,1.1016000000000001,0.39880000000000004,276.07464,277.6306871921172,0.2
AI3 PiecePos-Analyzing,3.9508333333333336,1.0,16.02125,1.2966666666666666,1.0941666666666667,1.0083333333333333,1.1020833333333335,0.39958333333333335,278.08479166666666,277.6073002481377,0.125
AI3 PiecePos-Analyzing,3.9763636363636365,0.9972727272727273,16.00681818181818,1.3004545454545455,1.0922727272727273,1.0036363636363637,1.1081818181818184,0.3995454545454546,277.95868181818184,277.82347029702834,0.13636363636363635
AI3 PiecePos-Analyzing,3.9530434782608697,1.0073913043478262,15.94391304347826,1.3017391304347827,1.091304347826087,0.9969565217391304,1.1008695652173912,0.4008695652173913,276.85573913043476,277.5028469135792,0.08695652173913043
AI3 PiecePos-Analyzing,3.976521739130435,0.9991304347826088,16.010434782608694,1.2921739130434784,1.0917391304347828,0.9952173913043478,1.0934782608695652,0.3982608695652174,277.98273913043477,277.6704427860687,0.17391304347826086
AI3 PiecePos-Analyzing,3.9825,0.995,15.995833333333332,1.2995833333333333,1.0883333333333334,1.0,1.1025,0.3983333333333334,277.7905416666667,277.86278411910564,0.125
AI3 PiecePos-Analyzing,3.9872727272727273,0.9968181818181818,16.046818181818182,1.3018181818181818,1.0963636363636364,0.9963636363636365,1.1018181818181818,0.4018181818181818,278.63354545454547,277.7572512437797,0.18181818181818182
AI3 PiecePos-Analyzing,3.964761904761905,0.9980952380952381,16.033809523809524,1.299047619047619,1.0880952380952382,0.9985714285714286,1.1023809523809525,0.4004761904761905,278.3287142857143,277.5792438423632,0.047619047619047616
AI3 PiecePos-Analyzing,3.951304347826087,1.001304347826087,15.997391304347826,1.2908695652173914,1.091304347826087,1.0008695652173913,1.096521739130435,0.3991304347826087,277.682652173913,277.5492555831252,0.043478260869565216
AI3 PiecePos-Analyzing,3.9804347826086954,1.001304347826087,15.96782608695652,1.298695652173913,1.091304347826087,1.0008695652173913,1.101304347826087,0.4004347826086957,277.34208695652177,277.77563930348134,0.17391304347826086
AI3 PiecePos-Analyzing,3.9795833333333337,0.9983333333333334,16.012916666666666,1.2970833333333334,1.0891666666666666,1.0,1.0979166666666667,0.39916666666666667,278.04825,277.6886203473933,0.25
AI3 PiecePos-Analyzing,3.9728,1.0016,15.944,1.2968000000000002,1.0836000000000001,0.9987999999999999,1.0992,0.4,276.91744,277.53354207920665,0.2
AI3 PiecePos-Analyzing,3.9675,1.00375,16.042083333333334,1.30125,1.08375,1.0045833333333334,1.0962500000000002,0.40041666666666664,278.47633333333334,277.78602233250484,0.16666666666666666
AI3 PiecePos-Analyzing,3.964166666666667,0.9966666666666667,16.002916666666668,1.3016666666666667,1.08875,0.9987499999999999,1.0979166666666667,0.40208333333333335,277.83045833333335,277.7657636815908,0.20833333333333334
AI3 PiecePos-Analyzing,3.9540909090909087,0.9936363636363637,16.021818181818183,1.3004545454545455,1.0854545454545457,1.0036363636363637,1.100909090909091,0.40090909090909094,278.09304545454546,277.6183890274303,0.09090909090909091
AI3 PiecePos-Analyzing,3.971666666666667,0.9970833333333333,16.02958333333333,1.29625,1.0916666666666668,0.9987499999999999,1.1008333333333333,0.4008333333333334,278.2855416666667,277.78105185185063,0.125
AI3 PiecePos-Analyzing,3.952727272727273,1.0027272727272727,15.87590909090909,1.2968181818181819,1.0895454545454546,1.0036363636363637,1.0954545454545455,0.4018181818181818,275.75504545454544,277.54525247524623,0.045454545454545456
