playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing,3.982142857142857,0.9907142857142857,15.992142857142856,1.2985714285714285,0.8028571428571428,0.9928571428571429,0.6014285714285714,0.39785714285714285,276.93757142857146,277.7263267326727,0.0
AI3 PiecePos-Analyzing,3.9844444444444442,1.0016666666666667,16.01111111111111,1.2905555555555557,0.8,0.9916666666666667,0.6011111111111112,0.40111111111111114,277.24827777777784,277.6096138613857,0.0
AI3 PiecePos-Analyzing,3.992,1.0025,15.963,1.2995,0.796,0.998,0.6014999999999999,0.40049999999999997,276.52450000000005,277.6148168316827,0.05
AI3 PiecePos-Analyzing,3.9905,0.9974999999999999,15.991,1.294,0.8045,0.9984999999999999,0.596,0.40099999999999997,276.95580000000007,277.86312437810903,0.0
AI3 PiecePos-Analyzing,4.003333333333334,1.0,15.98777777777778,1.3016666666666667,0.8038888888888889,0.9994444444444444,0.6016666666666667,0.40111111111111114,276.9747777777778,277.71967661691497,0.0
AI3 PiecePos-Analyzing,4.003,1.004,15.991,1.296,0.807,1.0015,0.598,0.4025,277.02270000000004,277.7632079207917,0.0
AI3 PiecePos-Analyzing,3.9844444444444442,0.9961111111111111,15.943888888888889,1.2961111111111112,0.8005555555555556,0.9944444444444444,0.5977777777777777,0.3994444444444445,276.1732777777778,277.81094059405893,0.0
AI3 PiecePos-Analyzing,3.974444444444445,0.9966666666666667,16.046666666666667,1.2977777777777777,0.8,0.9938888888888889,0.5972222222222222,0.4011111111111111,277.77950000000004,277.8386435643559,0.0
AI3 PiecePos-Analyzing,3.996315789473684,1.0005263157894737,15.889473684210525,1.291578947368421,0.8057894736842105,1.0010526315789474,0.5989473684210526,0.40263157894736845,275.362,277.5424299999996,0.0
AI3 PiecePos-Analyzing,4.002631578947368,1.0005263157894737,16.094736842105263,1.3,0.7978947368421053,0.9978947368421053,0.6042105263157895,0.3994736842105263,278.67747368421055,278.02951724137887,0.0
AI3 PiecePos-Analyzing,3.974375,1.001875,15.94125,1.3006250000000001,0.805625,0.991875,0.6,0.39937500000000004,276.10631250000006,278.00075499999946,0.0
AI3 PiecePos-Analyzing,3.9866666666666664,0.9946666666666667,16.029999999999998,1.3,0.7986666666666667,0.9946666666666667,0.598,0.4013333333333334,277.5632666666667,277.9317881773394,0.0
AI3 PiecePos-Analyzing,3.9685,1.0035,16.068,1.294,0.8,1.0045,0.597,0.4,278.10890000000006,277.6108069306925,0.0
AI3 PiecePos-Analyzing,3.972352941176471,1.0005882352941178,16.00588235294118,1.2988235294117647,0.808235294117647,1.005294117647059,0.601764705882353,0.4005882352941177,277.14664705882353,277.7767099999995,0.0
AI3 PiecePos-Analyzing,3.9866666666666664,1.002,15.914666666666667,1.306,0.804,1.0033333333333334,0.5993333333333334,0.39866666666666667,275.7464,277.45653465346487,0.0
AI3 PiecePos-Analyzing,4.001578947368421,1.0021052631578946,15.930000000000001,1.2973684210526317,0.8026315789473685,0.9952631578947368,0.5989473684210526,0.39894736842105266,276.03078947368425,277.75048514851426,0.0
AI3 PiecePos-Analyzing,3.9915,0.9964999999999999,16.0085,1.304,0.8065,1.0035,0.599,0.4,277.2613,278.1025099009896,0.0
AI3 PiecePos-Analyzing,3.978888888888889,1.0033333333333332,16.010555555555555,1.3016666666666667,0.8066666666666666,1.0022222222222221,0.6016666666666667,0.3994444444444445,277.2491111111111,277.932323383084,0.0
AI3 PiecePos-Analyzing,3.9905263157894733,1.0010526315789474,16.019473684210528,1.296842105263158,0.8052631578947369,0.9978947368421053,0.5968421052631578,0.3968421052631579,277.41800000000006,277.7654776119398,0.0
AI3 PiecePos-Analyzing,4.008,0.9953333333333333,16.116666666666667,1.2953333333333332,0.8033333333333333,0.9966666666666666,0.6,0.3993333333333334,279.03700000000003,277.9420247524748,0.0
AI3 PiecePos-Analyzing,3.988571428571429,0.9985714285714286,15.982380952380952,1.2952380952380953,0.8071428571428572,0.9985714285714286,0.5995238095238096,0.4019047619047619,276.81928571428574,277.74529353233777,0.0
AI3 PiecePos-Analyzing,3.974,0.999,15.988499999999998,1.3075,0.8005000000000001,1.0025,0.5984999999999999,0.40049999999999997,276.8722,277.70428217821734,0.0
AI3 PiecePos-Analyzing,3.998235294117647,1.0029411764705882,15.964117647058822,1.2952941176470587,0.8052941176470588,1.0,0.601764705882353,0.39941176470588236,276.57158823529414,277.9303499999995,0.0
AI3 PiecePos-Analyzing,3.994285714285714,0.9990476190476191,15.944285714285714,1.3004761904761906,0.8047619047619049,0.9995238095238095,0.598095238095238,0.4,276.23661904761906,277.4938649999998,0.0
AI3 PiecePos-Analyzing,3.981666666666667,1.0005555555555556,15.93222222222222,1.3022222222222224,0.8016666666666666,1.0016666666666667,0.6,0.4011111111111111,275.9991111111111,277.76902487562137,0.0
AI3 PiecePos-Analyzing,3.9894117647058818,1.0017647058823531,15.97294117647059,1.293529411764706,0.8005882352941177,0.998235294117647,0.6011764705882352,0.4011764705882353,276.6685294117647,277.8020199004971,0.0
AI3 PiecePos-Analyzing,3.9775,1.004,16.0975,1.3,0.806,0.998,0.598,0.3975,278.6236,277.8469702970293,0.0
AI3 PiecePos-Analyzing,3.9821052631578944,0.9978947368421053,16.03842105263158,1.2978947368421052,0.8036842105263158,0.9978947368421053,0.5957894736842105,0.39631578947368423,277.683052631579,277.9385049504946,0.0
