playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.07,1.00,16.09,1.29,0.82,0.99,1.10,0.81,279.57700000000006,277.95306291390665,0.0
AI3 PiecePos-Analyzing_34,4.01,1.01,16.09,1.32,0.80,0.99,1.09,0.80,279.355,277.95306291390665,1.0
AI3 PiecePos-Analyzing_31,3.94,1.00,15.67,1.27,0.80,1.02,1.09,0.80,272.31,277.95306291390665,0.0
AI3 PiecePos-Analyzing_33,3.99,1.02,16.07,1.30,0.79,1.01,1.08,0.81,278.944,277.95306291390665,0.0
AI3 PiecePos-Analyzing_16,3.93,1.00,16.35,1.30,0.79,0.98,1.09,0.81,283.1450000000001,277.95306291390665,0.0
AI3 PiecePos-Analyzing_5,3.96,1.00,16.03,1.31,0.81,1.01,1.09,0.79,278.19599999999997,277.95306291390665,0.0
AI3 PiecePos-Analyzing_26,3.93,1.00,16.08,1.29,0.81,1.01,1.10,0.80,278.865,277.95306291390665,0.0
AI3 PiecePos-Analyzing_25,3.92,1.01,16.31,1.27,0.80,1.01,1.09,0.80,282.46999999999997,277.95306291390665,0.0
AI3 PiecePos-Analyzing_24,4.03,1.00,16.26,1.31,0.81,1.00,1.12,0.78,282.17500000000007,277.95306291390665,0.0
AI3 PiecePos-Analyzing_15,4.10,0.98,15.89,1.32,0.80,1.00,1.12,0.79,276.524,277.95306291390665,0.0
AI3 PiecePos-Analyzing_13,3.92,0.99,16.04,1.30,0.81,1.02,1.11,0.78,278.201,277.95306291390665,0.0
AI3 PiecePos-Analyzing_29,4.09,1.01,16.23,1.30,0.80,1.01,1.08,0.80,281.89799999999997,277.95306291390665,1.0
AI3 PiecePos-Analyzing_22,3.94,0.98,15.78,1.27,0.79,1.01,1.11,0.80,274.054,277.95306291390665,0.0
AI3 PiecePos-Analyzing_9,4.02,1.00,16.11,1.28,0.79,1.02,1.12,0.80,279.70799999999997,277.95306291390665,1.0
AI3 PiecePos-Analyzing_2,4.03,1.02,15.83,1.32,0.81,0.99,1.12,0.82,275.33400000000006,277.95306291390665,1.0
AI3 PiecePos-Analyzing_32,4.06,0.99,15.63,1.31,0.80,0.98,1.11,0.81,272.178,277.95306291390665,0.5
AI3 PiecePos-Analyzing_20,3.95,0.99,15.99,1.27,0.82,1.00,1.08,0.81,277.449,277.95306291390665,0.0
AI3 PiecePos-Analyzing_17,3.94,0.99,15.85,1.33,0.82,1.02,1.11,0.82,275.304,277.95306291390665,0.0
AI3 PiecePos-Analyzing_21,4.10,1.01,16.40,1.30,0.81,0.99,1.12,0.81,284.6940000000001,277.95306291390665,0.0
AI3 PiecePos-Analyzing_3,4.04,1.01,16.32,1.31,0.78,1.01,1.12,0.80,283.17900000000003,277.95306291390665,0.0
AI3 PiecePos-Analyzing_1,3.98,1.01,16.10,1.27,0.80,0.98,1.07,0.81,279.3020000000001,277.95306291390665,0.0
AI3 PiecePos-Analyzing_18,3.96,0.99,16.19,1.33,0.79,0.98,1.08,0.79,280.715,277.95306291390665,0.0
AI3 PiecePos-Analyzing_11,4.08,0.99,16.32,1.31,0.79,0.98,1.10,0.82,283.28299999999996,277.95306291390665,1.0
AI3 PiecePos-Analyzing_23,3.96,1.00,16.29,1.32,0.79,0.99,1.09,0.79,282.33299999999997,277.95306291390665,0.0
AI3 PiecePos-Analyzing_14,4.01,0.99,15.95,1.32,0.82,1.01,1.11,0.78,277.145,277.95306291390665,0.0
AI3 PiecePos-Analyzing_19,4.03,0.98,16.27,1.29,0.79,1.01,1.11,0.82,282.288,277.95306291390665,0.5
AI3 PiecePos-Analyzing_12,4.09,1.02,16.28,1.29,0.79,1.02,1.08,0.79,282.693,277.95306291390665,0.0
AI3 PiecePos-Analyzing_28,4.06,0.99,16.13,1.29,0.79,0.99,1.11,0.80,280.15000000000003,277.95306291390665,0.0
AI3 PiecePos-Analyzing_30,4.02,1.02,16.23,1.33,0.79,1.02,1.09,0.81,281.684,277.95306291390665,0.5
AI3 PiecePos-Analyzing_10,4.09,1.02,15.74,1.33,0.79,1.02,1.11,0.78,274.134,277.95306291390665,1.0
AI3 PiecePos-Analyzing_6,4.06,0.99,15.89,1.29,0.79,0.99,1.10,0.81,276.30300000000005,277.95306291390665,0.0
AI3 PiecePos-Analyzing_7,3.99,0.98,15.82,1.27,0.82,1.01,1.10,0.78,274.899,277.95306291390665,0.0
AI3 PiecePos-Analyzing_27,4.08,0.99,15.77,1.29,0.82,0.98,1.07,0.79,274.43600000000004,277.95306291390665,0.5
AI3 PiecePos-Analyzing_8,4.09,1.02,16.06,1.27,0.81,1.01,1.08,0.79,279.15299999999996,277.95306291390665,0.0
