playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.02,1.00,15.74,1.30,0.79,1.00,1.11,1.21,273.947,277.75247410358503,0.0
AI3 PiecePos-Analyzing_16,3.92,0.98,16.05,1.30,0.79,0.99,1.11,1.18,278.46500000000003,277.75247410358503,0.0
AI3 PiecePos-Analyzing_5,4.04,0.99,16.37,1.31,0.78,1.02,1.09,1.23,284.108,277.75247410358503,1.0
AI3 PiecePos-Analyzing_15,4.06,0.99,16.03,1.30,0.79,1.00,1.08,1.21,278.704,277.75247410358503,0.0
AI3 PiecePos-Analyzing_13,3.97,1.01,15.75,1.31,0.80,1.01,1.10,1.22,273.9409999999999,277.75247410358503,0.0
AI3 PiecePos-Analyzing_9,4.03,0.98,16.28,1.29,0.82,0.99,1.08,1.18,282.56300000000005,277.75247410358503,0.0
AI3 PiecePos-Analyzing_2,3.91,1.02,15.64,1.33,0.79,1.02,1.13,1.19,272.0,277.75247410358503,0.0
AI3 PiecePos-Analyzing_20,4.10,0.98,16.09,1.29,0.81,1.02,1.12,1.21,279.88100000000003,277.75247410358503,0.0
AI3 PiecePos-Analyzing_17,4.08,1.00,16.24,1.29,0.81,0.98,1.09,1.21,282.148,277.75247410358503,1.0
AI3 PiecePos-Analyzing_3,4.00,1.00,15.79,1.32,0.79,1.01,1.11,1.21,274.703,277.75247410358503,0.0
AI3 PiecePos-Analyzing_1,3.95,1.02,15.63,1.32,0.81,1.02,1.09,1.22,271.97100000000006,277.75247410358503,0.0
AI3 PiecePos-Analyzing_18,4.05,1.00,16.32,1.29,0.81,1.00,1.12,1.20,283.3570000000001,277.75247410358503,1.0
AI3 PiecePos-Analyzing_11,3.98,1.00,16.08,1.32,0.81,1.02,1.12,1.18,279.288,277.75247410358503,0.0
AI3 PiecePos-Analyzing_14,3.99,1.01,15.83,1.29,0.80,1.02,1.09,1.17,275.254,277.75247410358503,0.0
AI3 PiecePos-Analyzing_19,3.94,0.98,16.17,1.30,0.79,1.02,1.11,1.20,280.50300000000004,277.75247410358503,0.0
AI3 PiecePos-Analyzing_12,4.04,1.00,16.40,1.27,0.79,1.00,1.09,1.22,284.53000000000003,277.75247410358503,0.0
AI3 PiecePos-Analyzing_10,3.99,0.99,15.94,1.31,0.81,1.02,1.11,1.20,277.062,277.75247410358503,0.0
AI3 PiecePos-Analyzing_6,4.00,1.01,16.06,1.31,0.81,1.01,1.11,1.18,279.02399999999994,277.75247410358503,1.0
AI3 PiecePos-Analyzing_7,3.94,1.01,16.34,1.27,0.81,0.98,1.11,1.19,283.18600000000004,277.75247410358503,0.0
AI3 PiecePos-Analyzing_8,4.03,1.00,16.32,1.29,0.80,1.00,1.08,1.19,283.221,277.75247410358503,0.5
