playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.91,0.98,15.98,1.31,0.79,0.99,1.09,0.40,276.98400000000004,277.43192079207944,0.0
AI3 PiecePos-Analyzing_16,3.91,0.99,16.02,1.28,0.79,1.02,1.09,0.40,277.625,277.43192079207944,0.0
AI3 PiecePos-Analyzing_5,3.92,1.01,15.77,1.29,0.81,0.99,1.09,0.40,273.6840000000001,277.43192079207944,0.0
AI3 PiecePos-Analyzing_15,3.97,1.00,15.84,1.33,0.81,1.00,1.12,0.41,275.093,277.43192079207944,0.0
AI3 PiecePos-Analyzing_13,3.94,0.99,15.88,1.27,0.81,1.01,1.08,0.39,275.48300000000006,277.43192079207944,0.0
AI3 PiecePos-Analyzing_9,3.93,0.98,15.78,1.32,0.78,1.00,1.08,0.39,273.86400000000003,277.43192079207944,0.0
AI3 PiecePos-Analyzing_2,3.98,1.00,16.15,1.32,0.80,1.01,1.08,0.40,280.034,277.43192079207944,0.0
AI3 PiecePos-Analyzing_17,3.93,1.00,15.85,1.32,0.79,1.00,1.11,0.40,275.04900000000004,277.43192079207944,0.0
AI3 PiecePos-Analyzing_3,4.07,1.00,16.36,1.28,0.81,0.98,1.08,0.40,283.68,277.43192079207944,0.5
AI3 PiecePos-Analyzing_1,3.95,0.98,15.72,1.29,0.80,1.02,1.10,0.41,273.01099999999997,277.43192079207944,0.0
AI3 PiecePos-Analyzing_18,4.00,1.00,15.86,1.33,0.81,1.00,1.12,0.40,275.52900000000005,277.43192079207944,0.0
AI3 PiecePos-Analyzing_11,3.96,1.00,15.62,1.27,0.82,1.02,1.07,0.41,271.428,277.43192079207944,0.0
AI3 PiecePos-Analyzing_14,4.01,0.98,16.02,1.32,0.82,1.00,1.12,0.41,278.108,277.43192079207944,1.0
AI3 PiecePos-Analyzing_12,4.05,0.98,15.93,1.30,0.79,1.01,1.09,0.39,276.747,277.43192079207944,1.0
AI3 PiecePos-Analyzing_10,4.08,1.01,16.35,1.27,0.80,1.00,1.08,0.40,283.569,277.43192079207944,1.0
AI3 PiecePos-Analyzing_6,3.94,1.02,15.90,1.32,0.79,1.01,1.12,0.39,275.92600000000004,277.43192079207944,0.0
AI3 PiecePos-Analyzing_7,4.01,1.00,16.15,1.32,0.78,0.99,1.11,0.41,280.15500000000003,277.43192079207944,1.0
AI3 PiecePos-Analyzing_8,4.06,0.99,16.24,1.31,0.82,0.98,1.08,0.40,281.757,277.43192079207944,0.5
