playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.96,1.02,16.14,1.28,0.79,2.01,1.08,0.40,280.754,277.8361300000002,0.0
AI3 PiecePos-Analyzing_16,3.96,1.01,15.84,1.32,0.80,1.96,1.09,0.39,275.961,277.8361300000002,0.0
AI3 PiecePos-Analyzing_5,3.96,0.98,16.08,1.32,0.80,2.01,1.11,0.40,279.847,277.8361300000002,0.0
AI3 PiecePos-Analyzing_15,3.96,1.00,16.07,1.30,0.79,2.01,1.09,0.39,279.647,277.8361300000002,0.0
AI3 PiecePos-Analyzing_13,3.98,0.98,16.28,1.33,0.78,1.97,1.09,0.39,283.05800000000005,277.8361300000002,0.0
AI3 PiecePos-Analyzing_22,3.96,1.01,16.03,1.33,0.80,1.95,1.09,0.40,279.00800000000004,277.8361300000002,0.0
AI3 PiecePos-Analyzing_9,4.10,0.99,16.27,1.32,0.80,1.98,1.10,0.39,283.412,277.8361300000002,0.0
AI3 PiecePos-Analyzing_2,3.90,0.99,15.93,1.27,0.81,2.03,1.07,0.41,277.14,277.8361300000002,0.0
AI3 PiecePos-Analyzing_20,3.99,1.02,15.90,1.30,0.81,1.95,1.08,0.41,277.02,277.8361300000002,0.0
AI3 PiecePos-Analyzing_17,4.02,1.00,16.26,1.30,0.81,2.02,1.10,0.39,282.964,277.8361300000002,1.0
AI3 PiecePos-Analyzing_21,4.00,1.02,16.26,1.28,0.82,2.02,1.11,0.40,282.901,277.8361300000002,1.0
AI3 PiecePos-Analyzing_3,3.97,1.01,16.12,1.32,0.79,2.01,1.11,0.41,280.553,277.8361300000002,0.0
AI3 PiecePos-Analyzing_1,3.95,1.00,16.26,1.31,0.80,1.98,1.07,0.41,282.624,277.8361300000002,0.0
AI3 PiecePos-Analyzing_18,4.09,1.01,16.05,1.32,0.81,2.00,1.08,0.40,279.88200000000006,277.8361300000002,1.0
AI3 PiecePos-Analyzing_11,3.99,0.98,16.12,1.27,0.80,1.97,1.12,0.41,280.51700000000005,277.8361300000002,0.0
AI3 PiecePos-Analyzing_14,3.93,0.98,15.90,1.28,0.79,2.01,1.10,0.41,276.78,277.8361300000002,0.0
AI3 PiecePos-Analyzing_19,3.99,1.02,15.91,1.28,0.80,1.96,1.08,0.40,277.152,277.8361300000002,0.0
AI3 PiecePos-Analyzing_12,3.93,1.00,15.65,1.30,0.79,2.02,1.09,0.40,272.821,277.8361300000002,0.0
AI3 PiecePos-Analyzing_10,4.10,0.99,16.09,1.29,0.80,2.00,1.08,0.40,280.495,277.8361300000002,0.0
AI3 PiecePos-Analyzing_6,4.06,0.99,15.77,1.29,0.82,1.96,1.12,0.39,275.23100000000005,277.8361300000002,1.0
AI3 PiecePos-Analyzing_7,4.08,0.98,16.24,1.33,0.78,2.01,1.08,0.41,282.85499999999996,277.8361300000002,0.0
AI3 PiecePos-Analyzing_8,4.01,1.00,16.05,1.30,0.81,1.98,1.11,0.40,279.5390000000001,277.8361300000002,0.5
