playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.08,1.00,16.26,1.30,1.76,1.00,1.09,0.41,282.94100000000003,277.807029900331,0.0
AI3 PiecePos-Analyzing_5,3.93,1.02,15.73,1.28,1.78,0.99,1.10,0.40,273.868,277.807029900331,0.0
AI3 PiecePos-Analyzing_13,3.92,0.99,15.69,1.27,1.77,1.01,1.12,0.41,273.183,277.807029900331,0.0
AI3 PiecePos-Analyzing_9,4.03,1.00,15.60,1.31,1.79,0.99,1.10,0.41,272.21899999999994,277.807029900331,1.0
AI3 PiecePos-Analyzing_2,4.01,0.99,16.34,1.32,1.79,0.98,1.08,0.40,283.946,277.807029900331,0.0
AI3 PiecePos-Analyzing_3,3.98,1.01,16.23,1.27,1.78,1.02,1.08,0.40,282.053,277.807029900331,0.0
AI3 PiecePos-Analyzing_1,3.94,0.98,15.64,1.31,1.72,0.99,1.10,0.41,272.42299999999994,277.807029900331,0.0
AI3 PiecePos-Analyzing_11,3.91,1.01,16.30,1.29,1.72,1.00,1.12,0.40,282.89500000000004,277.807029900331,0.0
AI3 PiecePos-Analyzing_12,3.96,0.99,16.09,1.29,1.76,1.02,1.11,0.39,279.752,277.807029900331,0.0
AI3 PiecePos-Analyzing_10,3.91,1.00,15.92,1.27,1.78,1.01,1.07,0.41,276.786,277.807029900331,0.0
AI3 PiecePos-Analyzing_6,3.99,1.00,16.26,1.33,1.77,1.00,1.07,0.40,282.60200000000003,277.807029900331,0.0
AI3 PiecePos-Analyzing_7,3.98,1.01,15.85,1.28,1.79,1.02,1.09,0.40,276.005,277.807029900331,0.0
AI3 PiecePos-Analyzing_8,3.99,0.99,16.35,1.29,1.76,0.98,1.11,0.40,283.9960000000001,277.807029900331,0.0
