playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.93,0.99,16.17,1.31,0.80,1.01,1.08,1.18,280.4429999999999,277.6874448818891,0.0
AI3 PiecePos-Analyzing_16,4.08,0.98,15.65,1.32,0.82,1.02,1.09,1.17,272.759,277.6874448818891,0.0
AI3 PiecePos-Analyzing_5,3.96,0.98,15.69,1.27,0.81,0.98,1.11,1.21,272.84400000000005,277.6874448818891,0.0
AI3 PiecePos-Analyzing_15,3.96,0.98,15.91,1.30,0.82,1.02,1.09,1.21,276.429,277.6874448818891,0.0
AI3 PiecePos-Analyzing_13,3.92,0.98,15.77,1.33,0.78,1.00,1.11,1.19,274.03000000000003,277.6874448818891,0.0
AI3 PiecePos-Analyzing_9,3.93,1.00,15.64,1.32,0.80,1.01,1.09,1.20,272.00500000000005,277.6874448818891,0.0
AI3 PiecePos-Analyzing_2,3.98,1.02,15.88,1.30,0.79,1.02,1.10,1.20,276.052,277.6874448818891,0.0
AI3 PiecePos-Analyzing_17,3.90,1.01,16.29,1.28,0.80,0.98,1.08,1.19,282.198,277.6874448818891,0.0
AI3 PiecePos-Analyzing_3,3.96,1.00,15.89,1.27,0.78,0.98,1.08,1.22,276.011,277.6874448818891,0.0
AI3 PiecePos-Analyzing_1,3.94,1.00,15.60,1.27,0.79,1.02,1.10,1.19,271.349,277.6874448818891,0.0
AI3 PiecePos-Analyzing_18,3.91,0.98,15.75,1.29,0.79,0.99,1.09,1.22,273.60600000000005,277.6874448818891,0.0
AI3 PiecePos-Analyzing_11,3.97,1.00,16.17,1.29,0.82,0.98,1.09,1.20,280.5920000000001,277.6874448818891,0.0
AI3 PiecePos-Analyzing_14,4.01,0.98,16.20,1.32,0.78,0.98,1.08,1.22,281.216,277.6874448818891,0.5
AI3 PiecePos-Analyzing_19,4.02,0.99,16.01,1.28,0.80,1.00,1.11,1.19,278.231,277.6874448818891,1.0
AI3 PiecePos-Analyzing_12,4.01,0.98,16.36,1.31,0.81,1.02,1.07,1.23,283.82,277.6874448818891,1.0
AI3 PiecePos-Analyzing_10,4.10,0.98,16.17,1.28,0.78,1.00,1.08,1.18,281.048,277.6874448818891,0.0
AI3 PiecePos-Analyzing_6,4.01,1.02,16.36,1.30,0.82,1.02,1.11,1.18,283.87899999999996,277.6874448818891,0.5
AI3 PiecePos-Analyzing_7,4.05,0.98,16.34,1.27,0.79,0.99,1.11,1.18,283.586,277.6874448818891,1.0
AI3 PiecePos-Analyzing_8,3.96,0.98,16.08,1.33,0.79,0.99,1.10,1.21,279.1449999999999,277.6874448818891,0.0
