playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.01,0.99,15.62,1.29,0.79,0.78,1.08,0.40,271.387,277.3947312252957,0.0
AI3 PiecePos-Analyzing_16,3.98,1.02,15.94,1.33,0.80,0.79,1.08,0.40,276.487,277.3947312252957,0.0
AI3 PiecePos-Analyzing_5,3.97,1.02,15.87,1.29,0.79,0.81,1.09,0.40,275.29800000000006,277.3947312252957,0.0
AI3 PiecePos-Analyzing_15,3.92,1.00,15.70,1.28,0.79,0.82,1.09,0.40,272.355,277.3947312252957,0.0
AI3 PiecePos-Analyzing_13,4.10,0.99,16.03,1.28,0.79,0.79,1.11,0.40,278.33700000000005,277.3947312252957,1.0
AI3 PiecePos-Analyzing_9,3.91,0.99,15.88,1.30,0.81,0.79,1.11,0.41,275.22300000000007,277.3947312252957,0.0
AI3 PiecePos-Analyzing_2,4.05,0.98,15.95,1.32,0.81,0.81,1.10,0.39,276.92,277.3947312252957,0.0
AI3 PiecePos-Analyzing_20,3.91,1.02,15.91,1.30,0.81,0.79,1.12,0.39,275.7360000000001,277.3947312252957,0.0
AI3 PiecePos-Analyzing_17,3.91,1.02,15.60,1.30,0.81,0.81,1.12,0.40,270.80000000000007,277.3947312252957,0.0
AI3 PiecePos-Analyzing_3,3.92,1.02,16.07,1.27,0.80,0.78,1.07,0.40,278.228,277.3947312252957,0.0
AI3 PiecePos-Analyzing_1,3.92,1.00,16.25,1.33,0.82,0.78,1.10,0.41,281.21899999999994,277.3947312252957,0.0
AI3 PiecePos-Analyzing_18,3.95,0.99,16.27,1.33,0.80,0.78,1.12,0.40,281.651,277.3947312252957,0.0
AI3 PiecePos-Analyzing_11,4.03,1.01,15.66,1.28,0.78,0.79,1.11,0.41,272.153,277.3947312252957,0.0
AI3 PiecePos-Analyzing_14,3.94,1.01,15.73,1.33,0.78,0.79,1.13,0.41,273.0,277.3947312252957,0.0
AI3 PiecePos-Analyzing_19,3.96,0.98,15.67,1.27,0.79,0.80,1.08,0.40,271.97100000000006,277.3947312252957,0.0
AI3 PiecePos-Analyzing_12,4.01,0.99,15.93,1.29,0.78,0.80,1.12,0.41,276.40700000000004,277.3947312252957,1.0
AI3 PiecePos-Analyzing_10,3.98,0.99,16.34,1.29,0.82,0.82,1.12,0.40,282.8950000000001,277.3947312252957,0.0
AI3 PiecePos-Analyzing_6,3.91,1.01,15.73,1.31,0.79,0.81,1.11,0.40,272.856,277.3947312252957,0.0
AI3 PiecePos-Analyzing_7,3.91,1.01,15.72,1.33,0.81,0.81,1.10,0.41,272.731,277.3947312252957,0.0
AI3 PiecePos-Analyzing_8,4.06,0.99,16.13,1.30,0.79,0.82,1.12,0.40,279.84400000000005,277.3947312252957,0.0
