playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.42),weightRooksPos(0.91),weightQueenPos(1.78),weightCastlingBonus(1.41),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_165,3.99,0.98,15.96,1.28,0.78,1.02,1.09,0.39,277.7099,279.7141921630086,0
AI3 PiecePos-Analyzing_7,3.99,0.98,16.39,1.31,0.78,1.01,1.10,0.40,284.65170000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_76,3.94,0.99,16.17,1.32,0.80,1.02,1.11,0.40,280.99000000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_174,4.02,1.01,15.90,1.28,0.80,1.02,1.08,0.41,276.9187,279.7141921630086,0
AI3 PiecePos-Analyzing_54,3.99,0.98,15.94,1.33,0.80,1.00,1.11,0.40,277.49480000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_47,3.95,1.02,16.39,1.28,0.80,0.98,1.11,0.40,284.4916,279.7141921630086,0
AI3 PiecePos-Analyzing_123,4.05,1.01,16.19,1.30,0.82,0.99,1.11,0.41,281.7392,279.7141921630086,0
AI3 PiecePos-Analyzing_147,4.08,0.99,15.72,1.32,0.81,1.00,1.08,0.39,274.26849999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_114,4.06,0.99,16.19,1.30,0.80,0.98,1.09,0.40,281.69200000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_91,4.05,1.02,15.62,1.30,0.79,1.02,1.11,0.40,272.6298,279.7141921630086,0
AI3 PiecePos-Analyzing_64,4.00,0.98,15.65,1.32,0.78,1.01,1.09,0.40,272.84690000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_1,4.09,0.99,16.12,1.31,0.81,1.01,1.08,0.39,280.70459999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_34,4.08,1.00,16.13,1.31,0.78,1.00,1.09,0.41,280.8589,279.7141921630086,0
AI3 PiecePos-Analyzing_157,4.02,1.00,16.11,1.30,0.81,0.99,1.09,0.40,280.27529999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_102,4.01,0.99,16.07,1.28,0.79,1.00,1.11,0.39,279.58149999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_93,3.94,1.02,15.84,1.29,0.80,0.98,1.07,0.41,275.6075000000001,279.7141921630086,1
AI3 PiecePos-Analyzing_103,4.06,1.01,15.89,1.33,0.80,0.99,1.12,0.40,277.0135,279.7141921630086,0
AI3 PiecePos-Analyzing_3,4.05,0.99,16.29,1.33,0.80,0.99,1.09,0.39,283.28599999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_70,4.01,0.99,16.10,1.31,0.81,1.02,1.10,0.40,280.1234,279.7141921630086,0
AI3 PiecePos-Analyzing_74,3.99,0.99,15.66,1.27,0.79,0.98,1.12,0.40,272.9422,279.7141921630086,0
AI3 PiecePos-Analyzing_120,3.95,1.00,16.08,1.31,0.81,1.00,1.10,0.41,279.5693,279.7141921630086,0
AI3 PiecePos-Analyzing_131,4.10,1.01,16.11,1.29,0.80,1.02,1.12,0.41,280.6829000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_150,3.99,1.02,15.99,1.33,0.82,1.01,1.13,0.40,278.3879,279.7141921630086,0
AI3 PiecePos-Analyzing_32,3.93,0.98,16.00,1.33,0.82,1.00,1.11,0.40,278.2232,279.7141921630086,1
AI3 PiecePos-Analyzing_169,4.07,1.02,15.71,1.28,0.78,0.99,1.09,0.41,274.0708,279.7141921630086,0
AI3 PiecePos-Analyzing_37,4.07,1.01,15.68,1.32,0.80,1.01,1.12,0.40,273.6987000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_151,4.07,0.98,16.04,1.27,0.78,1.00,1.10,0.40,279.3106000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_133,4.02,0.98,16.37,1.31,0.81,0.98,1.08,0.41,284.41549999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_82,4.05,0.99,15.77,1.28,0.81,1.00,1.10,0.39,274.9321,279.7141921630086,0
AI3 PiecePos-Analyzing_189,3.97,0.98,15.61,1.30,0.80,0.99,1.09,0.40,272.0511,279.7141921630086,0
AI3 PiecePos-Analyzing_194,4.09,1.01,15.82,1.29,0.80,0.99,1.10,0.41,275.94000000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_45,4.04,0.99,15.80,1.30,0.82,1.02,1.10,0.40,275.43460000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_30,3.94,1.01,16.12,1.30,0.78,1.02,1.08,0.40,280.1222,279.7141921630086,0
AI3 PiecePos-Analyzing_181,3.94,1.00,16.25,1.28,0.80,1.00,1.12,0.41,282.24170000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_28,4.07,0.99,16.36,1.32,0.82,0.99,1.07,0.39,284.44579999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_188,3.92,1.01,16.24,1.30,0.79,0.99,1.09,0.40,281.95689999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_178,4.07,1.01,16.30,1.31,0.81,0.99,1.12,0.40,283.5917,279.7141921630086,0
AI3 PiecePos-Analyzing_185,4.03,1.01,16.40,1.31,0.78,1.02,1.13,0.40,285.06419999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_97,4.08,1.00,15.94,1.29,0.79,1.02,1.11,0.40,277.83680000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_161,3.97,1.00,16.25,1.30,0.79,1.00,1.10,0.40,282.33380000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_183,3.90,1.02,16.37,1.29,0.81,1.00,1.12,0.40,284.0248000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_89,4.00,1.01,16.32,1.33,0.81,0.99,1.08,0.41,283.60059999999993,279.7141921630086,0
AI3 PiecePos-Analyzing_176,4.00,1.02,15.82,1.29,0.82,0.99,1.08,0.41,275.5628,279.7141921630086,0
AI3 PiecePos-Analyzing_55,4.08,1.02,16.16,1.31,0.81,1.02,1.12,0.41,281.44309999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_90,3.93,1.00,15.70,1.31,0.80,1.01,1.11,0.40,273.4179,279.7141921630086,0
AI3 PiecePos-Analyzing_143,3.93,1.00,16.12,1.29,0.81,1.01,1.10,0.40,280.09830000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_66,4.10,0.98,15.85,1.27,0.80,0.99,1.08,0.39,276.3402,279.7141921630086,0
AI3 PiecePos-Analyzing_13,4.07,1.00,16.15,1.28,0.82,1.02,1.12,0.41,281.18829999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_109,4.03,1.01,16.18,1.28,0.78,1.02,1.09,0.39,281.4199,279.7141921630086,0
AI3 PiecePos-Analyzing_68,3.99,1.00,15.88,1.29,0.80,0.98,1.08,0.41,276.44530000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_117,4.00,1.01,15.71,1.32,0.79,0.98,1.13,0.40,273.885,279.7141921630086,0
AI3 PiecePos-Analyzing_73,4.01,1.02,15.80,1.33,0.82,1.00,1.08,0.40,275.32980000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_184,3.92,1.00,15.95,1.27,0.79,1.00,1.10,0.40,277.29480000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_52,4.03,0.98,15.81,1.29,0.81,0.99,1.10,0.40,275.50010000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_62,3.98,0.98,16.16,1.28,0.82,1.01,1.08,0.39,280.85979999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_126,4.02,1.02,15.98,1.30,0.81,1.02,1.10,0.40,278.26040000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_61,3.95,0.98,16.27,1.31,0.78,0.98,1.09,0.40,282.52660000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_72,4.04,0.98,15.65,1.27,0.80,1.02,1.09,0.40,272.9594000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_129,3.98,1.02,15.70,1.33,0.78,0.98,1.11,0.40,273.6282,279.7141921630086,0
AI3 PiecePos-Analyzing_111,3.98,1.00,15.76,1.28,0.82,1.02,1.13,0.40,274.592,279.7141921630086,1
AI3 PiecePos-Analyzing_43,3.95,0.99,15.74,1.28,0.79,1.01,1.10,0.40,274.06690000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_77,4.10,0.98,16.09,1.29,0.79,0.99,1.08,0.40,280.2161,279.7141921630086,0
AI3 PiecePos-Analyzing_57,4.08,1.02,16.32,1.32,0.82,0.98,1.12,0.40,283.9698,279.7141921630086,0
AI3 PiecePos-Analyzing_116,4.08,1.00,15.79,1.27,0.79,1.01,1.12,0.41,275.4336,279.7141921630086,0
AI3 PiecePos-Analyzing_107,3.98,1.01,16.27,1.29,0.79,1.00,1.13,0.40,282.74420000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_5,4.10,1.02,15.76,1.28,0.78,1.01,1.09,0.39,274.9808,279.7141921630086,0
AI3 PiecePos-Analyzing_81,3.93,1.02,16.23,1.30,0.81,1.00,1.12,0.39,281.9037,279.7141921630086,0
AI3 PiecePos-Analyzing_142,4.01,1.02,16.33,1.27,0.81,1.01,1.12,0.39,283.7938,279.7141921630086,0
AI3 PiecePos-Analyzing_197,3.94,0.98,16.12,1.31,0.78,1.01,1.08,0.41,280.1102,279.7141921630086,0
AI3 PiecePos-Analyzing_87,4.08,1.02,16.38,1.29,0.79,1.00,1.10,0.39,284.8467,279.7141921630086,0
AI3 PiecePos-Analyzing_83,3.94,0.99,15.84,1.28,0.81,0.99,1.12,0.39,275.63859999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_35,4.09,0.99,15.97,1.28,0.82,0.98,1.10,0.39,278.2781,279.7141921630086,0
AI3 PiecePos-Analyzing_50,3.92,0.98,16.05,1.32,0.80,1.00,1.11,0.40,278.9618000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_160,3.99,1.01,16.29,1.28,0.81,0.99,1.12,0.41,283.0868,279.7141921630086,0
AI3 PiecePos-Analyzing_135,4.07,0.98,15.66,1.32,0.80,0.98,1.11,0.39,273.2895,279.7141921630086,0
AI3 PiecePos-Analyzing_104,3.98,1.01,16.07,1.28,0.81,0.99,1.13,0.40,279.53049999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_153,4.08,1.00,15.68,1.32,0.80,1.01,1.08,0.41,273.6716,279.7141921630086,0
AI3 PiecePos-Analyzing_20,4.08,0.98,16.25,1.32,0.82,1.01,1.08,0.40,282.76590000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_94,3.95,1.00,16.22,1.33,0.81,1.02,1.08,0.39,281.7896999999999,279.7141921630086,0
AI3 PiecePos-Analyzing_141,3.93,1.01,16.21,1.29,0.78,1.00,1.10,0.41,281.54070000000013,279.7141921630086,0
AI3 PiecePos-Analyzing_115,3.93,1.02,15.67,1.32,0.79,0.99,1.09,0.41,272.92699999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_187,3.90,1.00,16.26,1.32,0.80,1.02,1.12,0.40,282.2978000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_163,4.03,0.98,16.27,1.30,0.79,0.99,1.12,0.41,282.9144,279.7141921630086,0
AI3 PiecePos-Analyzing_71,4.08,1.00,16.14,1.27,0.79,0.98,1.12,0.39,280.9781,279.7141921630086,0
AI3 PiecePos-Analyzing_88,3.96,0.99,16.03,1.31,0.80,1.00,1.09,0.41,278.7773,279.7141921630086,0
AI3 PiecePos-Analyzing_53,3.94,1.02,16.35,1.29,0.80,0.99,1.10,0.41,283.83000000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_173,4.03,1.01,15.78,1.29,0.81,1.01,1.10,0.40,275.0683000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_180,3.91,0.98,16.25,1.32,0.81,1.02,1.11,0.40,282.1442,279.7141921630086,0
AI3 PiecePos-Analyzing_12,3.99,1.00,16.19,1.27,0.79,1.02,1.11,0.41,281.4649,279.7141921630086,0
AI3 PiecePos-Analyzing_27,3.97,0.99,16.19,1.29,0.80,1.02,1.10,0.40,281.3732000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_193,4.06,1.02,15.79,1.28,0.79,0.98,1.10,0.39,275.29549999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_14,3.90,1.02,16.32,1.31,0.78,0.99,1.12,0.40,283.2291,279.7141921630086,0
AI3 PiecePos-Analyzing_80,4.04,1.00,15.92,1.30,0.79,0.99,1.12,0.39,277.34619999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_4,4.02,1.00,15.76,1.27,0.79,0.99,1.09,0.41,274.642,279.7141921630086,0
AI3 PiecePos-Analyzing_199,4.08,1.00,15.77,1.33,0.82,1.02,1.10,0.41,275.1777,279.7141921630086,0
AI3 PiecePos-Analyzing_139,4.01,1.01,15.81,1.32,0.79,1.00,1.10,0.40,275.48980000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_38,3.91,1.02,16.13,1.31,0.78,1.02,1.09,0.39,280.1889,279.7141921630086,0
AI3 PiecePos-Analyzing_112,3.93,1.01,16.12,1.27,0.81,1.01,1.08,0.41,280.06080000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_145,4.06,0.99,16.30,1.33,0.79,0.99,1.11,0.40,283.5315,279.7141921630086,0
AI3 PiecePos-Analyzing_138,4.10,0.99,15.88,1.28,0.81,1.00,1.08,0.40,276.8706,279.7141921630086,0
AI3 PiecePos-Analyzing_78,3.98,0.99,15.78,1.30,0.78,0.98,1.09,0.40,274.8036,279.7141921630086,0
AI3 PiecePos-Analyzing_51,4.09,1.01,16.25,1.29,0.79,0.98,1.12,0.41,282.8423,279.7141921630086,0
AI3 PiecePos-Analyzing_26,4.06,1.01,16.00,1.28,0.79,0.99,1.09,0.39,278.63679999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_10,4.03,1.00,15.76,1.27,0.80,1.02,1.10,0.40,274.71720000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_79,3.98,0.99,16.00,1.27,0.79,0.98,1.11,0.40,278.3244,279.7141921630086,0
AI3 PiecePos-Analyzing_152,4.01,1.02,15.76,1.32,0.80,0.99,1.09,0.40,274.6771,279.7141921630086,0
AI3 PiecePos-Analyzing_33,3.99,0.98,15.64,1.30,0.81,1.02,1.08,0.41,272.6389,279.7141921630086,0
AI3 PiecePos-Analyzing_25,4.06,1.00,16.32,1.33,0.79,1.02,1.08,0.40,283.8354,279.7141921630086,0
AI3 PiecePos-Analyzing_130,4.03,1.00,16.00,1.27,0.80,1.00,1.08,0.39,278.4893,279.7141921630086,0
AI3 PiecePos-Analyzing_168,3.97,1.01,15.84,1.31,0.78,1.01,1.09,0.39,275.7698,279.7141921630086,0
AI3 PiecePos-Analyzing_98,4.09,1.00,15.91,1.28,0.79,1.00,1.13,0.40,277.4012,279.7141921630086,0
AI3 PiecePos-Analyzing_186,3.95,0.98,16.14,1.31,0.79,0.99,1.10,0.41,280.49179999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_125,3.93,1.00,16.07,1.27,0.81,1.00,1.11,0.41,279.29510000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_6,3.94,1.01,16.14,1.29,0.80,1.02,1.09,0.39,280.4413,279.7141921630086,0
AI3 PiecePos-Analyzing_182,4.10,1.01,16.14,1.31,0.79,1.00,1.12,0.41,281.16650000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_113,4.07,0.98,16.11,1.33,0.82,1.02,1.11,0.40,280.5614,279.7141921630086,0
AI3 PiecePos-Analyzing_171,3.99,1.00,15.75,1.27,0.78,0.98,1.10,0.39,274.3383,279.7141921630086,0
AI3 PiecePos-Analyzing_36,3.92,0.98,15.85,1.31,0.81,1.02,1.12,0.40,275.789,279.7141921630086,0
AI3 PiecePos-Analyzing_144,4.08,0.99,15.92,1.29,0.78,0.98,1.08,0.41,277.4269,279.7141921630086,0
AI3 PiecePos-Analyzing_164,4.04,1.02,15.94,1.31,0.82,0.98,1.13,0.41,277.74869999999993,279.7141921630086,0
AI3 PiecePos-Analyzing_48,4.01,0.98,15.90,1.31,0.81,0.99,1.10,0.40,276.8861,279.7141921630086,0
AI3 PiecePos-Analyzing_110,3.98,1.01,16.00,1.33,0.80,0.98,1.10,0.40,278.40880000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_192,4.02,0.99,15.97,1.33,0.79,1.00,1.10,0.41,278.09690000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_128,4.04,0.99,16.01,1.29,0.80,1.00,1.08,0.39,278.7053,279.7141921630086,0
AI3 PiecePos-Analyzing_67,4.09,1.01,16.09,1.33,0.81,1.00,1.08,0.39,280.26149999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_118,3.96,1.02,16.27,1.32,0.79,1.00,1.09,0.41,282.65610000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_172,4.03,0.99,15.68,1.33,0.79,0.99,1.10,0.40,273.4737,279.7141921630086,0
AI3 PiecePos-Analyzing_2,3.96,1.02,15.78,1.29,0.81,1.02,1.08,0.39,274.75769999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_127,4.02,0.99,15.91,1.30,0.79,1.00,1.08,0.39,277.03409999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_85,3.97,1.00,15.63,1.27,0.81,1.01,1.07,0.41,272.35300000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_134,4.03,1.00,15.90,1.31,0.80,0.99,1.08,0.40,276.94629999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_84,3.92,1.00,16.21,1.29,0.81,0.98,1.11,0.40,281.4888,279.7141921630086,0
AI3 PiecePos-Analyzing_122,4.06,0.99,16.04,1.30,0.80,1.00,1.11,0.40,279.34580000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_21,3.97,1.02,16.12,1.28,0.82,1.00,1.11,0.41,280.2923,279.7141921630086,0
AI3 PiecePos-Analyzing_99,4.03,1.02,15.86,1.32,0.80,1.02,1.10,0.40,276.40220000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_158,4.04,1.00,15.86,1.31,0.80,0.99,1.08,0.40,276.3463,279.7141921630086,0
AI3 PiecePos-Analyzing_49,3.96,0.98,16.19,1.30,0.82,0.99,1.07,0.41,281.278,279.7141921630086,0
AI3 PiecePos-Analyzing_59,3.95,1.02,15.95,1.28,0.78,0.99,1.08,0.40,277.39889999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_166,3.98,0.98,15.75,1.33,0.81,0.98,1.10,0.39,274.36889999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_162,4.00,0.98,15.93,1.30,0.82,1.01,1.12,0.40,277.37110000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_86,4.09,1.02,15.67,1.27,0.79,0.98,1.11,0.40,273.5144,279.7141921630086,0
AI3 PiecePos-Analyzing_96,3.92,1.01,16.04,1.31,0.78,0.99,1.11,0.39,278.7871999999999,279.7141921630086,0
AI3 PiecePos-Analyzing_95,4.08,0.99,16.37,1.28,0.80,1.00,1.09,0.39,284.6301,279.7141921630086,0
AI3 PiecePos-Analyzing_136,4.10,1.01,16.07,1.27,0.81,1.02,1.08,0.41,279.9499,279.7141921630086,0
AI3 PiecePos-Analyzing_15,4.09,1.00,15.73,1.33,0.81,1.00,1.07,0.39,274.4737,279.7141921630086,0
AI3 PiecePos-Analyzing_8,3.96,0.99,15.95,1.29,0.81,1.01,1.12,0.40,277.5239,279.7141921630086,0
AI3 PiecePos-Analyzing_146,4.01,0.98,16.15,1.30,0.81,0.98,1.11,0.40,280.88179999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_11,4.06,0.99,15.83,1.32,0.81,1.02,1.08,0.41,275.9949,279.7141921630086,0
AI3 PiecePos-Analyzing_17,3.95,1.01,16.31,1.27,0.79,1.01,1.10,0.40,283.19390000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_18,4.00,1.00,16.13,1.30,0.81,0.98,1.12,0.40,280.5596,279.7141921630086,0
AI3 PiecePos-Analyzing_167,3.94,0.98,15.65,1.31,0.80,1.02,1.10,0.40,272.6292,279.7141921630086,0
AI3 PiecePos-Analyzing_200,3.96,0.98,16.37,1.31,0.80,1.01,1.08,0.41,284.1986,279.7141921630086,0
AI3 PiecePos-Analyzing_56,4.03,0.99,16.25,1.33,0.79,0.99,1.12,0.40,282.6293,279.7141921630086,0
AI3 PiecePos-Analyzing_177,3.94,1.01,15.88,1.29,0.80,0.99,1.12,0.41,276.33560000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_140,4.04,1.00,15.78,1.29,0.80,0.99,1.09,0.41,275.0722,279.7141921630086,0
AI3 PiecePos-Analyzing_46,4.04,0.99,16.36,1.33,0.79,1.00,1.12,0.40,284.4384,279.7141921630086,0
AI3 PiecePos-Analyzing_124,3.94,1.01,16.20,1.33,0.79,0.98,1.11,0.39,281.4482999999999,279.7141921630086,0
AI3 PiecePos-Analyzing_175,4.00,0.99,15.84,1.33,0.79,0.99,1.12,0.40,275.9493,279.7141921630086,0
AI3 PiecePos-Analyzing_198,3.97,0.98,16.14,1.31,0.82,1.01,1.10,0.40,280.58850000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_29,4.07,1.01,16.34,1.32,0.81,1.00,1.11,0.40,284.23600000000005,279.7141921630086,0
