playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.42),weightRooksPos(0.91),weightQueenPos(1.78),weightCastlingBonus(1.41),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_194,4.09,1.01,15.82,1.29,0.80,0.99,1.10,0.41,280.851,279.6894272727277,0
AI3 PiecePos-Analyzing_30,3.94,1.01,16.12,1.30,0.78,1.02,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_181,3.94,1.00,16.25,1.28,0.80,1.00,1.12,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_28,4.07,0.99,16.36,1.32,0.82,0.99,1.07,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_188,3.92,1.01,16.24,1.30,0.79,0.99,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_178,4.07,1.01,16.30,1.31,0.81,0.99,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_161,3.97,1.00,16.25,1.30,0.79,1.00,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_183,3.90,1.02,16.37,1.29,0.81,1.00,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_176,4.00,1.02,15.82,1.29,0.82,0.99,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_40,3.95,0.99,15.90,1.27,0.80,0.99,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_90,3.93,1.00,15.70,1.31,0.80,1.01,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_143,3.93,1.00,16.12,1.29,0.81,1.01,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_100,3.93,0.98,15.80,1.33,0.81,1.02,1.11,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_109,4.03,1.01,16.18,1.28,0.78,1.02,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_68,3.99,1.00,15.88,1.29,0.80,0.98,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_108,3.95,1.02,16.27,1.27,0.81,1.00,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_191,3.92,1.00,15.63,1.32,0.79,1.00,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_31,3.93,1.02,15.98,1.27,0.78,1.01,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_117,4.00,1.01,15.71,1.32,0.79,0.98,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_73,4.01,1.02,15.80,1.33,0.82,1.00,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_184,3.92,1.00,15.95,1.27,0.79,1.00,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_62,3.98,0.98,16.16,1.28,0.82,1.01,1.08,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_61,3.95,0.98,16.27,1.31,0.78,0.98,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_72,4.04,0.98,15.65,1.27,0.80,1.02,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_129,3.98,1.02,15.70,1.33,0.78,0.98,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_111,3.98,1.00,15.76,1.28,0.82,1.02,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_43,3.95,0.99,15.74,1.28,0.79,1.01,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_107,3.98,1.01,16.27,1.29,0.79,1.00,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_5,4.10,1.02,15.76,1.28,0.78,1.01,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_81,3.93,1.02,16.23,1.30,0.81,1.00,1.12,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_119,3.94,0.99,15.74,1.30,0.81,1.01,1.10,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_197,3.94,0.98,16.12,1.31,0.78,1.01,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_156,3.95,1.00,15.89,1.28,0.79,1.00,1.07,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_83,3.94,0.99,15.84,1.28,0.81,0.99,1.12,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_35,4.09,0.99,15.97,1.28,0.82,0.98,1.10,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_50,3.92,0.98,16.05,1.32,0.80,1.00,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_160,3.99,1.01,16.29,1.28,0.81,0.99,1.12,0.41,280.851,279.6894272727277,0
AI3 PiecePos-Analyzing_135,4.07,0.98,15.66,1.32,0.80,0.98,1.11,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_104,3.98,1.01,16.07,1.28,0.81,0.99,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_94,3.95,1.00,16.22,1.33,0.81,1.02,1.08,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_141,3.93,1.01,16.21,1.29,0.78,1.00,1.10,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_115,3.93,1.02,15.67,1.32,0.79,0.99,1.09,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_187,3.90,1.00,16.26,1.32,0.80,1.02,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_88,3.96,0.99,16.03,1.31,0.80,1.00,1.09,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_53,3.94,1.02,16.35,1.29,0.80,0.99,1.10,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_42,3.95,0.99,15.62,1.32,0.80,0.99,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_180,3.91,0.98,16.25,1.32,0.81,1.02,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_12,3.99,1.00,16.19,1.27,0.79,1.02,1.11,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_27,3.97,0.99,16.19,1.29,0.80,1.02,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_170,3.90,1.00,16.33,1.29,0.80,1.00,1.10,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_14,3.90,1.02,16.32,1.31,0.78,0.99,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_38,3.91,1.02,16.13,1.31,0.78,1.02,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_112,3.93,1.01,16.12,1.27,0.81,1.01,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_145,4.06,0.99,16.30,1.33,0.79,0.99,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_78,3.98,0.99,15.78,1.30,0.78,0.98,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_51,4.09,1.01,16.25,1.29,0.79,0.98,1.12,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_79,3.98,0.99,16.00,1.27,0.79,0.98,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_152,4.01,1.02,15.76,1.32,0.80,0.99,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_33,3.99,0.98,15.64,1.30,0.81,1.02,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_25,4.06,1.00,16.32,1.33,0.79,1.02,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_159,4.00,1.01,15.99,1.30,0.79,0.98,1.11,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_168,3.97,1.01,15.84,1.31,0.78,1.01,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_186,3.95,0.98,16.14,1.31,0.79,0.99,1.10,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_125,3.93,1.00,16.07,1.27,0.81,1.00,1.11,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_6,3.94,1.01,16.14,1.29,0.80,1.02,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_113,4.07,0.98,16.11,1.33,0.82,1.02,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_171,3.99,1.00,15.75,1.27,0.78,0.98,1.10,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_36,3.92,0.98,15.85,1.31,0.81,1.02,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_48,4.01,0.98,15.90,1.31,0.81,0.99,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_110,3.98,1.01,16.00,1.33,0.80,0.98,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_192,4.02,0.99,15.97,1.33,0.79,1.00,1.10,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_128,4.04,0.99,16.01,1.29,0.80,1.00,1.08,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_118,3.96,1.02,16.27,1.32,0.79,1.00,1.09,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_172,4.03,0.99,15.68,1.33,0.79,0.99,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_2,3.96,1.02,15.78,1.29,0.81,1.02,1.08,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_85,3.97,1.00,15.63,1.27,0.81,1.01,1.07,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_134,4.03,1.00,15.90,1.31,0.80,0.99,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_84,3.92,1.00,16.21,1.29,0.81,0.98,1.11,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_21,3.97,1.02,16.12,1.28,0.82,1.00,1.11,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_99,4.03,1.02,15.86,1.32,0.80,1.02,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_190,3.90,0.98,16.10,1.33,0.79,0.99,1.09,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_23,3.96,1.00,15.77,1.31,0.81,1.01,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_49,3.96,0.98,16.19,1.30,0.82,0.99,1.07,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_59,3.95,1.02,15.95,1.28,0.78,0.99,1.08,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_166,3.98,0.98,15.75,1.33,0.81,0.98,1.10,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_19,4.00,0.99,15.82,1.33,0.80,0.99,1.11,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_22,3.93,1.00,15.91,1.28,0.80,1.02,1.13,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_96,3.92,1.01,16.04,1.31,0.78,0.99,1.11,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_95,4.08,0.99,16.37,1.28,0.80,1.00,1.09,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_136,4.10,1.01,16.07,1.27,0.81,1.02,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_15,4.09,1.00,15.73,1.33,0.81,1.00,1.07,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_8,3.96,0.99,15.95,1.29,0.81,1.01,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_105,3.95,1.00,15.74,1.31,0.81,1.01,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_17,3.95,1.01,16.31,1.27,0.79,1.01,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_18,4.00,1.00,16.13,1.30,0.81,0.98,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_167,3.94,0.98,15.65,1.31,0.80,1.02,1.10,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_200,3.96,0.98,16.37,1.31,0.80,1.01,1.08,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_106,3.95,1.02,15.61,1.30,0.79,0.98,1.10,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_177,3.94,1.01,15.88,1.29,0.80,0.99,1.12,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_46,4.04,0.99,16.36,1.33,0.79,1.00,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_24,3.99,0.99,15.79,1.27,0.81,1.01,1.07,0.41,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_124,3.94,1.01,16.20,1.33,0.79,0.98,1.11,0.39,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_175,4.00,0.99,15.84,1.33,0.79,0.99,1.12,0.40,280.851,279.6894272727277,1
AI3 PiecePos-Analyzing_198,3.97,0.98,16.14,1.31,0.82,1.01,1.10,0.40,280.851,279.6894272727277,1
