playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.42),weightRooksPos(0.91),weightQueenPos(1.78),weightCastlingBonus(1.41),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_155,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.26849999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_64,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.69200000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_157,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.6298,279.7141921630086,0
AI3 PiecePos-Analyzing_102,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.84690000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_93,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.70459999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_103,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.8589,279.7141921630086,0
AI3 PiecePos-Analyzing_74,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.27529999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_120,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,279.58149999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_132,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.6075000000001,279.7141921630086,1
AI3 PiecePos-Analyzing_150,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.0135,279.7141921630086,0
AI3 PiecePos-Analyzing_32,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.28599999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_169,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.1234,279.7141921630086,0
AI3 PiecePos-Analyzing_37,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.9422,279.7141921630086,0
AI3 PiecePos-Analyzing_133,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,279.5693,279.7141921630086,0
AI3 PiecePos-Analyzing_154,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.6829000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_189,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.3879,279.7141921630086,0
AI3 PiecePos-Analyzing_194,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.2232,279.7141921630086,1
AI3 PiecePos-Analyzing_30,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.0708,279.7141921630086,0
AI3 PiecePos-Analyzing_181,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.6987000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_28,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,279.3106000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_188,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,284.41549999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_178,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.9321,279.7141921630086,0
AI3 PiecePos-Analyzing_161,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.0511,279.7141921630086,0
AI3 PiecePos-Analyzing_183,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.94000000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_176,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.43460000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_40,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.1222,279.7141921630086,0
AI3 PiecePos-Analyzing_90,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.24170000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_143,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,284.44579999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_100,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.95689999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_109,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.5917,279.7141921630086,0
AI3 PiecePos-Analyzing_68,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,285.06419999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_108,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.83680000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_191,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.33380000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_31,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,284.0248000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_117,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.60059999999993,279.7141921630086,0
AI3 PiecePos-Analyzing_73,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.5628,279.7141921630086,0
AI3 PiecePos-Analyzing_184,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.44309999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_62,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.4179,279.7141921630086,0
AI3 PiecePos-Analyzing_61,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.09830000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_72,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,276.3402,279.7141921630086,0
AI3 PiecePos-Analyzing_129,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.18829999999997,279.7141921630086,0
AI3 PiecePos-Analyzing_111,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.4199,279.7141921630086,0
AI3 PiecePos-Analyzing_43,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,276.44530000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_107,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.885,279.7141921630086,0
AI3 PiecePos-Analyzing_5,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.32980000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_81,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.29480000000007,279.7141921630086,0
AI3 PiecePos-Analyzing_119,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.50010000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_197,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.85979999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_156,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.26040000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_83,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.52660000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_35,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.9594000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_50,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.6282,279.7141921630086,0
AI3 PiecePos-Analyzing_160,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.592,279.7141921630086,1
AI3 PiecePos-Analyzing_135,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.06690000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_104,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.2161,279.7141921630086,0
AI3 PiecePos-Analyzing_94,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.9698,279.7141921630086,0
AI3 PiecePos-Analyzing_141,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.4336,279.7141921630086,0
AI3 PiecePos-Analyzing_115,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.74420000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_187,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.9808,279.7141921630086,0
AI3 PiecePos-Analyzing_88,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.9037,279.7141921630086,0
AI3 PiecePos-Analyzing_53,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.7938,279.7141921630086,0
AI3 PiecePos-Analyzing_42,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.1102,279.7141921630086,0
AI3 PiecePos-Analyzing_180,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,284.8467,279.7141921630086,0
AI3 PiecePos-Analyzing_12,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.63859999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_27,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.2781,279.7141921630086,0
AI3 PiecePos-Analyzing_170,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.9618000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_14,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.0868,279.7141921630086,0
AI3 PiecePos-Analyzing_38,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.2895,279.7141921630086,0
AI3 PiecePos-Analyzing_112,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,279.53049999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_145,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.6716,279.7141921630086,0
AI3 PiecePos-Analyzing_78,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.76590000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_51,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.7896999999999,279.7141921630086,0
AI3 PiecePos-Analyzing_79,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.54070000000013,279.7141921630086,0
AI3 PiecePos-Analyzing_152,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.92699999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_33,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.2978000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_25,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.9144,279.7141921630086,0
AI3 PiecePos-Analyzing_159,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.9781,279.7141921630086,0
AI3 PiecePos-Analyzing_168,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.7773,279.7141921630086,0
AI3 PiecePos-Analyzing_186,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.83000000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_125,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.0683000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_6,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.1442,279.7141921630086,0
AI3 PiecePos-Analyzing_113,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.4649,279.7141921630086,0
AI3 PiecePos-Analyzing_171,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.3732000000001,279.7141921630086,0
AI3 PiecePos-Analyzing_36,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.29549999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_48,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.2291,279.7141921630086,0
AI3 PiecePos-Analyzing_110,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.34619999999995,279.7141921630086,0
AI3 PiecePos-Analyzing_192,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.642,279.7141921630086,0
AI3 PiecePos-Analyzing_128,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.1777,279.7141921630086,0
AI3 PiecePos-Analyzing_118,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.48980000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_172,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.1889,279.7141921630086,0
AI3 PiecePos-Analyzing_2,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.06080000000003,279.7141921630086,0
AI3 PiecePos-Analyzing_85,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.5315,279.7141921630086,0
AI3 PiecePos-Analyzing_134,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,276.8706,279.7141921630086,0
AI3 PiecePos-Analyzing_84,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.8036,279.7141921630086,0
AI3 PiecePos-Analyzing_21,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.8423,279.7141921630086,0
AI3 PiecePos-Analyzing_99,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.63679999999994,279.7141921630086,0
AI3 PiecePos-Analyzing_190,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.71720000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_23,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.3244,279.7141921630086,0
AI3 PiecePos-Analyzing_49,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.6771,279.7141921630086,0
AI3 PiecePos-Analyzing_59,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,272.6389,279.7141921630086,0
AI3 PiecePos-Analyzing_166,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,283.8354,279.7141921630086,0
AI3 PiecePos-Analyzing_19,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.4893,279.7141921630086,0
AI3 PiecePos-Analyzing_22,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.7698,279.7141921630086,0
AI3 PiecePos-Analyzing_96,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.4012,279.7141921630086,0
AI3 PiecePos-Analyzing_95,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.49179999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_136,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,279.29510000000005,279.7141921630086,0
AI3 PiecePos-Analyzing_15,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.4413,279.7141921630086,0
AI3 PiecePos-Analyzing_8,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,281.16650000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_105,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.5614,279.7141921630086,0
AI3 PiecePos-Analyzing_17,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,274.3383,279.7141921630086,0
AI3 PiecePos-Analyzing_18,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,275.789,279.7141921630086,0
AI3 PiecePos-Analyzing_167,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.4269,279.7141921630086,0
AI3 PiecePos-Analyzing_200,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,277.74869999999993,279.7141921630086,0
AI3 PiecePos-Analyzing_106,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,276.8861,279.7141921630086,0
AI3 PiecePos-Analyzing_177,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.40880000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_46,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.09690000000006,279.7141921630086,0
AI3 PiecePos-Analyzing_24,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,278.7053,279.7141921630086,0
AI3 PiecePos-Analyzing_124,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,280.26149999999996,279.7141921630086,0
AI3 PiecePos-Analyzing_175,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,282.65610000000004,279.7141921630086,0
AI3 PiecePos-Analyzing_198,4.00,1.00,16.00,1.30,0.42,0.91,1.78,1.41,273.4737,279.7141921630086,0
