playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.90,1.00,16.30,1.33,0.81,1.00,1.11,0.40,282.1580000000001,277.66505777777644,0.0
AI3 PiecePos-Analyzing_16,4.09,0.99,15.68,1.29,0.78,1.00,1.10,0.40,272.90100000000007,277.66505777777644,1.0
AI3 PiecePos-Analyzing_5,4.02,0.99,16.24,1.27,0.80,0.99,1.12,0.39,281.579,277.66505777777644,0.0
AI3 PiecePos-Analyzing_15,4.05,1.01,16.23,1.30,0.80,1.01,1.09,0.40,281.589,277.66505777777644,1.0
AI3 PiecePos-Analyzing_13,4.07,1.02,16.35,1.31,0.80,1.01,1.13,0.41,283.65999999999997,277.66505777777644,0.5
AI3 PiecePos-Analyzing_9,3.92,0.99,15.88,1.30,0.80,0.98,1.10,0.41,275.43399999999997,277.66505777777644,0.0
AI3 PiecePos-Analyzing_2,4.01,0.99,16.15,1.30,0.79,0.98,1.08,0.39,280.07599999999996,277.66505777777644,1.0
AI3 PiecePos-Analyzing_17,3.93,1.01,15.97,1.31,0.79,1.01,1.08,0.40,276.943,277.66505777777644,0.0
AI3 PiecePos-Analyzing_3,4.01,1.01,15.69,1.29,0.81,0.98,1.08,0.40,272.74300000000005,277.66505777777644,0.0
AI3 PiecePos-Analyzing_1,3.93,1.02,15.80,1.33,0.81,1.00,1.12,0.40,274.3090000000001,277.66505777777644,0.0
AI3 PiecePos-Analyzing_11,3.93,1.01,16.00,1.29,0.81,1.02,1.10,0.41,277.449,277.66505777777644,0.0
AI3 PiecePos-Analyzing_14,4.05,1.00,16.36,1.30,0.82,1.00,1.12,0.40,283.69800000000004,277.66505777777644,0.0
AI3 PiecePos-Analyzing_12,3.99,1.01,16.06,1.27,0.82,1.00,1.10,0.40,278.607,277.66505777777644,0.0
AI3 PiecePos-Analyzing_10,3.99,1.02,15.62,1.30,0.80,1.00,1.10,0.40,271.59999999999997,277.66505777777644,0.0
AI3 PiecePos-Analyzing_6,3.96,0.99,16.32,1.31,0.80,0.98,1.08,0.39,282.61699999999996,277.66505777777644,0.0
AI3 PiecePos-Analyzing_7,3.93,0.98,15.60,1.28,0.78,0.99,1.11,0.39,270.95500000000004,277.66505777777644,0.0
AI3 PiecePos-Analyzing_8,3.94,0.98,16.34,1.27,0.80,1.01,1.08,0.40,282.829,277.66505777777644,0.0
