playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.00,1.00,16.34,1.28,0.78,0.98,1.08,0.82,283.224,278.17916943521533,0.5
AI3 PiecePos-Analyzing_31,3.91,1.01,16.07,1.29,0.78,1.00,1.11,0.80,278.612,278.17916943521533,0.0
AI3 PiecePos-Analyzing_33,3.93,1.01,15.97,1.27,0.81,0.99,1.11,0.80,277.08000000000004,278.17916943521533,0.0
AI3 PiecePos-Analyzing_16,4.05,1.00,16.12,1.29,0.80,1.02,1.10,0.79,279.98299999999995,278.17916943521533,0.0
AI3 PiecePos-Analyzing_5,4.05,0.98,16.39,1.28,0.79,1.01,1.10,0.82,284.26399999999995,278.17916943521533,0.0
AI3 PiecePos-Analyzing_26,3.91,1.00,16.07,1.31,0.80,0.98,1.12,0.81,278.639,278.17916943521533,0.0
AI3 PiecePos-Analyzing_25,4.00,1.01,15.95,1.28,0.79,1.02,1.12,0.78,277.07,278.17916943521533,0.0
AI3 PiecePos-Analyzing_24,4.00,1.02,16.18,1.29,0.79,1.02,1.09,0.80,280.748,278.17916943521533,0.0
AI3 PiecePos-Analyzing_15,4.02,1.02,16.32,1.29,0.78,1.02,1.08,0.80,283.04900000000004,278.17916943521533,0.0
AI3 PiecePos-Analyzing_13,3.93,1.00,15.98,1.32,0.79,0.98,1.08,0.78,277.228,278.17916943521533,0.0
AI3 PiecePos-Analyzing_29,3.97,1.01,15.87,1.27,0.79,0.99,1.08,0.79,275.587,278.17916943521533,0.0
AI3 PiecePos-Analyzing_22,4.00,0.99,16.21,1.27,0.81,1.00,1.09,0.81,281.1720000000001,278.17916943521533,0.0
AI3 PiecePos-Analyzing_9,4.04,0.99,16.14,1.30,0.80,0.98,1.08,0.82,280.21599999999995,278.17916943521533,1.0
AI3 PiecePos-Analyzing_2,3.99,1.00,15.97,1.27,0.81,0.98,1.13,0.79,277.31800000000004,278.17916943521533,0.0
AI3 PiecePos-Analyzing_32,4.00,0.99,16.13,1.28,0.80,0.98,1.12,0.79,279.902,278.17916943521533,0.0
AI3 PiecePos-Analyzing_20,4.02,1.02,16.26,1.31,0.80,1.02,1.09,0.81,282.146,278.17916943521533,1.0
AI3 PiecePos-Analyzing_17,4.03,0.98,15.92,1.30,0.79,1.00,1.10,0.81,276.676,278.17916943521533,1.0
AI3 PiecePos-Analyzing_21,3.92,1.02,15.89,1.32,0.81,1.00,1.08,0.82,275.82,278.17916943521533,0.0
AI3 PiecePos-Analyzing_3,4.10,1.00,15.80,1.28,0.79,1.01,1.10,0.82,275.0439999999999,278.17916943521533,1.0
AI3 PiecePos-Analyzing_1,3.97,0.98,16.24,1.32,0.82,0.99,1.12,0.81,281.61800000000005,278.17916943521533,0.0
AI3 PiecePos-Analyzing_18,3.94,0.98,15.66,1.29,0.80,1.00,1.09,0.79,272.132,278.17916943521533,0.0
AI3 PiecePos-Analyzing_11,3.94,0.98,16.08,1.27,0.78,1.01,1.09,0.80,278.824,278.17916943521533,0.0
AI3 PiecePos-Analyzing_23,4.08,1.01,16.33,1.29,0.82,0.98,1.11,0.82,283.472,278.17916943521533,1.0
AI3 PiecePos-Analyzing_14,4.09,0.98,16.02,1.29,0.78,0.99,1.08,0.82,278.467,278.17916943521533,0.0
AI3 PiecePos-Analyzing_19,3.93,1.02,16.05,1.27,0.78,1.01,1.10,0.79,278.351,278.17916943521533,0.0
AI3 PiecePos-Analyzing_12,3.94,1.01,16.36,1.27,0.80,1.01,1.12,0.81,283.387,278.17916943521533,0.0
AI3 PiecePos-Analyzing_28,3.95,0.99,16.30,1.32,0.81,1.00,1.12,0.79,282.50200000000007,278.17916943521533,0.0
AI3 PiecePos-Analyzing_30,4.06,1.00,15.61,1.27,0.80,1.01,1.10,0.80,271.83099999999996,278.17916943521533,0.5
AI3 PiecePos-Analyzing_10,3.95,0.99,16.21,1.30,0.79,1.01,1.08,0.81,280.994,278.17916943521533,0.0
AI3 PiecePos-Analyzing_6,3.94,1.00,15.63,1.31,0.79,0.98,1.11,0.81,271.70000000000005,278.17916943521533,0.0
AI3 PiecePos-Analyzing_7,3.91,0.99,16.38,1.29,0.79,0.99,1.09,0.79,283.524,278.17916943521533,0.0
AI3 PiecePos-Analyzing_27,4.07,1.02,15.92,1.31,0.82,1.02,1.12,0.79,276.94699999999995,278.17916943521533,0.0
AI3 PiecePos-Analyzing_8,4.04,0.98,16.09,1.29,0.79,1.01,1.11,0.81,279.444,278.17916943521533,1.0
