playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.95,0.99,15.84,1.29,0.78,1.99,1.12,0.40,275.9130000000001,278.001584158416,0.0
AI3 PiecePos-Analyzing_16,3.99,0.99,16.37,1.30,0.78,2.02,1.08,0.40,284.552,278.001584158416,0.0
AI3 PiecePos-Analyzing_5,4.05,0.98,15.86,1.28,0.81,1.99,1.07,0.40,276.57900000000006,278.001584158416,0.0
AI3 PiecePos-Analyzing_25,4.00,1.01,15.94,1.32,0.79,2.04,1.08,0.39,277.78200000000004,278.001584158416,0.0
AI3 PiecePos-Analyzing_24,3.94,0.98,16.07,1.29,0.81,1.96,1.07,0.40,279.4820000000001,278.001584158416,0.0
AI3 PiecePos-Analyzing_15,3.94,1.02,15.61,1.33,0.82,2.00,1.12,0.41,272.32099999999997,278.001584158416,0.0
AI3 PiecePos-Analyzing_13,4.09,0.99,16.40,1.32,0.81,2.01,1.08,0.40,285.47200000000004,278.001584158416,0.5
AI3 PiecePos-Analyzing_22,3.99,0.99,16.19,1.31,0.80,1.95,1.11,0.40,281.664,278.001584158416,0.0
AI3 PiecePos-Analyzing_9,3.95,1.00,15.70,1.29,0.79,2.03,1.11,0.41,273.724,278.001584158416,0.0
AI3 PiecePos-Analyzing_2,3.99,0.99,15.75,1.33,0.81,1.96,1.09,0.39,274.642,278.001584158416,0.0
AI3 PiecePos-Analyzing_20,3.91,1.02,15.94,1.31,0.80,2.01,1.10,0.39,277.4189999999999,278.001584158416,0.0
AI3 PiecePos-Analyzing_17,3.90,0.99,16.09,1.28,0.81,2.03,1.08,0.40,279.71999999999997,278.001584158416,0.0
AI3 PiecePos-Analyzing_21,4.04,1.01,16.32,1.31,0.81,2.04,1.07,0.40,284.0180000000001,278.001584158416,0.0
AI3 PiecePos-Analyzing_3,4.00,1.02,15.69,1.27,0.80,2.03,1.08,0.40,273.729,278.001584158416,0.5
AI3 PiecePos-Analyzing_1,4.01,0.98,16.35,1.33,0.78,2.03,1.08,0.40,284.351,278.001584158416,1.0
AI3 PiecePos-Analyzing_18,3.98,1.00,16.07,1.33,0.82,2.01,1.13,0.40,279.838,278.001584158416,0.0
AI3 PiecePos-Analyzing_11,3.96,1.02,15.62,1.27,0.81,2.01,1.12,0.40,272.48100000000005,278.001584158416,0.0
AI3 PiecePos-Analyzing_23,3.94,0.98,16.21,1.32,0.80,2.05,1.11,0.40,281.88700000000006,278.001584158416,0.0
AI3 PiecePos-Analyzing_14,4.08,0.99,16.21,1.29,0.79,2.04,1.07,0.40,282.3560000000001,278.001584158416,1.0
AI3 PiecePos-Analyzing_19,4.10,0.98,16.22,1.29,0.79,2.01,1.13,0.40,282.622,278.001584158416,1.0
AI3 PiecePos-Analyzing_12,3.93,1.00,16.04,1.29,0.81,2.04,1.09,0.40,279.0840000000001,278.001584158416,0.0
AI3 PiecePos-Analyzing_10,4.00,1.00,16.08,1.31,0.78,1.97,1.10,0.40,279.947,278.001584158416,1.0
AI3 PiecePos-Analyzing_6,3.95,0.99,15.75,1.32,0.80,2.03,1.12,0.40,274.56800000000004,278.001584158416,0.0
AI3 PiecePos-Analyzing_7,4.01,1.01,16.34,1.32,0.79,1.95,1.09,0.40,284.14700000000005,278.001584158416,0.0
AI3 PiecePos-Analyzing_8,4.07,1.00,16.15,1.31,0.78,2.02,1.10,0.41,281.4009999999999,278.001584158416,1.0
