playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.02,1.01,15.79,1.31,1.75,0.98,1.09,0.40,275.17199999999997,277.99029900332204,1.0
AI3 PiecePos-Analyzing_34,4.08,0.99,15.69,1.27,1.79,1.01,1.12,0.41,273.839,277.99029900332204,1.0
AI3 PiecePos-Analyzing_31,4.06,1.02,15.95,1.32,1.74,1.02,1.08,0.41,277.93999999999994,277.99029900332204,1.0
AI3 PiecePos-Analyzing_33,4.01,0.98,15.86,1.32,1.74,0.98,1.09,0.40,276.22700000000003,277.99029900332204,1.0
AI3 PiecePos-Analyzing_39,3.96,0.98,16.24,1.29,1.75,1.00,1.12,0.39,282.125,277.99029900332204,0.0
AI3 PiecePos-Analyzing_35,3.96,1.02,15.64,1.32,1.72,0.98,1.09,0.41,272.535,277.99029900332204,0.0
AI3 PiecePos-Analyzing_40,3.94,1.02,16.22,1.32,1.78,1.00,1.10,0.40,281.80999999999995,277.99029900332204,0.0
AI3 PiecePos-Analyzing_16,4.06,1.00,16.25,1.32,1.79,0.99,1.09,0.40,282.7370000000001,277.99029900332204,1.0
AI3 PiecePos-Analyzing_44,4.07,1.01,16.00,1.28,1.79,1.00,1.08,0.40,278.73400000000004,277.99029900332204,1.0
AI3 PiecePos-Analyzing_5,4.02,1.00,16.16,1.31,1.80,0.98,1.09,0.40,281.122,277.99029900332204,1.0
AI3 PiecePos-Analyzing_26,4.03,1.02,15.80,1.31,1.79,0.98,1.08,0.40,275.403,277.99029900332204,1.0
AI3 PiecePos-Analyzing_25,3.90,1.00,16.18,1.27,1.80,0.99,1.07,0.41,280.90200000000004,277.99029900332204,0.0
AI3 PiecePos-Analyzing_24,3.98,1.02,15.87,1.28,1.73,0.99,1.12,0.41,276.29400000000004,277.99029900332204,0.0
AI3 PiecePos-Analyzing_15,4.08,1.01,16.26,1.30,1.76,1.02,1.10,0.40,282.978,277.99029900332204,1.0
AI3 PiecePos-Analyzing_13,3.93,1.02,16.35,1.33,1.78,0.98,1.11,0.40,283.85400000000004,277.99029900332204,0.0
AI3 PiecePos-Analyzing_29,3.91,1.01,15.79,1.30,1.72,1.02,1.08,0.40,274.72399999999993,277.99029900332204,0.0
AI3 PiecePos-Analyzing_22,4.06,1.02,15.81,1.27,1.78,0.98,1.08,0.41,275.627,277.99029900332204,1.0
AI3 PiecePos-Analyzing_9,4.09,1.01,16.02,1.31,1.78,1.01,1.12,0.41,279.22299999999996,277.99029900332204,1.0
AI3 PiecePos-Analyzing_42,3.97,1.00,16.27,1.32,1.77,0.99,1.12,0.40,282.71400000000006,277.99029900332204,0.0
AI3 PiecePos-Analyzing_2,4.06,1.01,16.29,1.31,1.76,1.00,1.10,0.40,283.371,277.99029900332204,1.0
AI3 PiecePos-Analyzing_32,4.04,1.02,15.66,1.32,1.73,1.00,1.10,0.40,273.21000000000004,277.99029900332204,1.0
AI3 PiecePos-Analyzing_38,4.03,0.99,15.60,1.33,1.74,1.02,1.11,0.40,272.23199999999997,277.99029900332204,1.0
AI3 PiecePos-Analyzing_20,4.00,1.00,15.98,1.31,1.74,0.98,1.10,0.39,278.121,277.99029900332204,1.0
AI3 PiecePos-Analyzing_37,3.90,1.02,16.13,1.27,1.71,0.99,1.09,0.40,280.06800000000004,277.99029900332204,0.0
AI3 PiecePos-Analyzing_17,4.04,1.02,16.15,1.30,1.77,0.98,1.11,0.40,281.047,277.99029900332204,1.0
AI3 PiecePos-Analyzing_21,3.93,1.02,16.17,1.30,1.75,1.02,1.10,0.40,280.94,277.99029900332204,0.0
AI3 PiecePos-Analyzing_3,4.05,0.99,16.02,1.32,1.75,0.98,1.09,0.40,278.96500000000003,277.99029900332204,1.0
AI3 PiecePos-Analyzing_36,3.93,0.98,16.15,1.32,1.80,1.01,1.11,0.39,280.643,277.99029900332204,0.0
AI3 PiecePos-Analyzing_41,3.99,1.01,15.76,1.33,1.76,1.02,1.10,0.41,274.66099999999994,277.99029900332204,0.0
AI3 PiecePos-Analyzing_1,4.09,0.99,15.65,1.31,1.72,1.02,1.08,0.40,273.19699999999995,277.99029900332204,1.0
AI3 PiecePos-Analyzing_18,4.07,0.99,16.19,1.28,1.72,0.98,1.11,0.40,281.711,277.99029900332204,1.0
AI3 PiecePos-Analyzing_11,3.94,1.02,16.10,1.28,1.78,0.98,1.12,0.40,279.84000000000003,277.99029900332204,0.0
AI3 PiecePos-Analyzing_23,4.03,0.98,15.68,1.29,1.75,0.99,1.09,0.39,273.40200000000004,277.99029900332204,1.0
AI3 PiecePos-Analyzing_14,3.97,1.01,16.23,1.32,1.73,1.00,1.08,0.40,282.01800000000003,277.99029900332204,0.0
AI3 PiecePos-Analyzing_19,4.00,1.00,15.95,1.29,1.73,0.98,1.09,0.40,277.6000000000001,277.99029900332204,1.0
AI3 PiecePos-Analyzing_12,4.01,1.02,15.81,1.33,1.77,1.01,1.12,0.39,275.563,277.99029900332204,1.0
AI3 PiecePos-Analyzing_28,4.10,0.98,16.23,1.28,1.74,0.98,1.08,0.41,282.448,277.99029900332204,1.0
AI3 PiecePos-Analyzing_30,3.99,1.00,16.07,1.27,1.71,0.99,1.11,0.40,279.47,277.99029900332204,0.0
AI3 PiecePos-Analyzing_43,4.05,1.00,16.09,1.30,1.79,1.01,1.12,0.40,280.16400000000004,277.99029900332204,1.0
AI3 PiecePos-Analyzing_10,3.94,0.98,16.21,1.28,1.77,1.02,1.08,0.39,281.544,277.99029900332204,0.0
AI3 PiecePos-Analyzing_6,4.08,0.99,15.90,1.28,1.80,0.99,1.10,0.41,277.17799999999994,277.99029900332204,1.0
AI3 PiecePos-Analyzing_7,4.08,0.98,16.34,1.27,1.75,0.98,1.08,0.40,284.119,277.99029900332204,1.0
AI3 PiecePos-Analyzing_27,4.09,1.02,15.70,1.29,1.71,0.99,1.09,0.41,273.978,277.99029900332204,1.0
AI3 PiecePos-Analyzing_8,3.96,1.01,15.63,1.31,1.78,1.02,1.12,0.40,272.469,277.99029900332204,0.0
