playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.00,1.00,16.29,1.31,0.78,1.20,1.09,0.40,282.526,277.70543564356404,0.0
AI3 PiecePos-Analyzing_31,3.96,1.02,15.64,1.29,0.80,1.17,1.09,0.39,271.94200000000006,277.70543564356404,0.0
AI3 PiecePos-Analyzing_16,4.06,0.99,15.86,1.32,0.79,1.21,1.07,0.41,275.889,277.70543564356404,1.0
AI3 PiecePos-Analyzing_5,4.03,0.99,15.78,1.30,0.80,1.20,1.10,0.39,274.48599999999993,277.70543564356404,1.0
AI3 PiecePos-Analyzing_26,4.06,1.00,15.71,1.32,0.80,1.21,1.09,0.39,273.521,277.70543564356404,1.0
AI3 PiecePos-Analyzing_25,3.97,0.98,16.22,1.32,0.79,1.18,1.10,0.40,281.278,277.70543564356404,0.0
AI3 PiecePos-Analyzing_24,4.09,0.98,15.67,1.31,0.78,1.22,1.08,0.41,272.959,277.70543564356404,1.0
AI3 PiecePos-Analyzing_15,4.04,1.01,16.32,1.29,0.81,1.22,1.07,0.40,283.17200000000014,277.70543564356404,1.0
AI3 PiecePos-Analyzing_13,3.93,1.00,15.85,1.30,0.79,1.18,1.09,0.41,275.185,277.70543564356404,0.0
AI3 PiecePos-Analyzing_29,3.98,1.00,16.40,1.31,0.78,1.19,1.08,0.40,284.185,277.70543564356404,0.0
AI3 PiecePos-Analyzing_22,3.93,1.02,15.94,1.31,0.81,1.21,1.08,0.40,276.68899999999996,277.70543564356404,0.0
AI3 PiecePos-Analyzing_9,3.96,0.98,15.81,1.33,0.80,1.21,1.08,0.41,274.71099999999996,277.70543564356404,0.0
AI3 PiecePos-Analyzing_2,4.00,1.02,16.20,1.27,0.78,1.18,1.11,0.40,281.05600000000004,277.70543564356404,0.0
AI3 PiecePos-Analyzing_32,3.97,1.01,15.93,1.32,0.81,1.21,1.12,0.40,276.73600000000005,277.70543564356404,0.0
AI3 PiecePos-Analyzing_20,3.92,0.98,15.76,1.32,0.79,1.17,1.07,0.41,273.67900000000003,277.70543564356404,0.0
AI3 PiecePos-Analyzing_17,3.91,1.02,15.83,1.28,0.81,1.21,1.09,0.40,274.821,277.70543564356404,0.0
AI3 PiecePos-Analyzing_21,3.97,1.02,15.61,1.31,0.80,1.18,1.12,0.40,271.575,277.70543564356404,0.0
AI3 PiecePos-Analyzing_3,3.95,1.00,15.85,1.31,0.80,1.22,1.11,0.40,275.344,277.70543564356404,0.0
AI3 PiecePos-Analyzing_1,4.03,1.01,15.92,1.29,0.80,1.21,1.13,0.41,276.784,277.70543564356404,1.0
AI3 PiecePos-Analyzing_18,3.91,1.01,16.25,1.28,0.79,1.19,1.11,0.39,281.513,277.70543564356404,0.0
AI3 PiecePos-Analyzing_11,4.10,0.99,16.10,1.33,0.80,1.19,1.10,0.40,279.919,277.70543564356404,1.0
AI3 PiecePos-Analyzing_23,4.03,1.02,16.38,1.29,0.79,1.19,1.11,0.40,284.1,277.70543564356404,1.0
AI3 PiecePos-Analyzing_14,3.91,0.99,16.32,1.29,0.79,1.19,1.09,0.40,282.60800000000006,277.70543564356404,0.0
AI3 PiecePos-Analyzing_19,4.00,0.98,16.37,1.30,0.79,1.19,1.12,0.40,283.8040000000001,277.70543564356404,0.0
AI3 PiecePos-Analyzing_12,3.91,1.00,15.79,1.27,0.80,1.20,1.07,0.39,274.104,277.70543564356404,0.0
AI3 PiecePos-Analyzing_28,4.01,0.99,15.82,1.28,0.81,1.20,1.10,0.39,275.02799999999996,277.70543564356404,1.0
AI3 PiecePos-Analyzing_30,3.98,0.99,16.32,1.30,0.81,1.23,1.08,0.39,282.94200000000006,277.70543564356404,0.0
AI3 PiecePos-Analyzing_10,4.00,0.99,15.66,1.30,0.80,1.18,1.11,0.41,272.445,277.70543564356404,1.0
AI3 PiecePos-Analyzing_6,4.04,1.00,15.80,1.29,0.80,1.19,1.07,0.41,274.80800000000005,277.70543564356404,1.0
AI3 PiecePos-Analyzing_7,3.91,0.99,15.98,1.31,0.80,1.19,1.11,0.40,277.224,277.70543564356404,0.0
AI3 PiecePos-Analyzing_27,4.08,1.00,15.68,1.33,0.79,1.18,1.11,0.40,273.122,277.70543564356404,1.0
AI3 PiecePos-Analyzing_8,3.96,1.02,15.91,1.30,0.81,1.22,1.07,0.40,276.3150000000001,277.70543564356404,0.0
