playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.05,0.99,15.71,1.32,0.81,0.98,1.58,0.41,273.79600000000005,277.5898942857138,1.0
AI3 PiecePos-Analyzing_31,4.10,1.00,15.69,1.27,0.79,1.00,1.57,0.39,273.606,277.5898942857138,1.0
AI3 PiecePos-Analyzing_33,4.02,0.98,16.29,1.29,0.81,1.01,1.62,0.41,282.981,277.5898942857138,1.0
AI3 PiecePos-Analyzing_16,4.01,1.02,15.63,1.28,0.82,1.01,1.57,0.39,272.35299999999995,277.5898942857138,1.0
AI3 PiecePos-Analyzing_5,4.06,1.00,15.61,1.27,0.81,1.02,1.60,0.39,272.235,277.5898942857138,1.0
AI3 PiecePos-Analyzing_26,3.93,1.00,15.83,1.29,0.81,1.02,1.58,0.40,275.24300000000005,277.5898942857138,0.0
AI3 PiecePos-Analyzing_25,3.96,1.00,15.97,1.33,0.79,0.99,1.58,0.40,277.60900000000004,277.5898942857138,0.0
AI3 PiecePos-Analyzing_24,4.05,1.01,15.82,1.28,0.81,1.01,1.63,0.40,275.605,277.5898942857138,1.0
AI3 PiecePos-Analyzing_15,4.09,0.99,15.84,1.27,0.81,1.02,1.62,0.40,276.05100000000004,277.5898942857138,1.0
AI3 PiecePos-Analyzing_13,4.03,0.99,16.22,1.33,0.81,1.02,1.56,0.41,281.907,277.5898942857138,1.0
AI3 PiecePos-Analyzing_29,3.98,0.98,15.85,1.28,0.79,0.99,1.60,0.40,275.706,277.5898942857138,0.0
AI3 PiecePos-Analyzing_22,3.96,1.02,15.88,1.32,0.79,0.99,1.62,0.41,276.224,277.5898942857138,0.0
AI3 PiecePos-Analyzing_9,4.06,1.02,15.63,1.29,0.80,1.01,1.62,0.40,272.60900000000004,277.5898942857138,1.0
AI3 PiecePos-Analyzing_2,3.92,1.02,15.74,1.33,0.81,1.01,1.64,0.40,273.891,277.5898942857138,0.0
AI3 PiecePos-Analyzing_32,4.02,1.02,15.87,1.31,0.80,1.01,1.62,0.40,276.31499999999994,277.5898942857138,1.0
AI3 PiecePos-Analyzing_20,3.90,0.98,16.39,1.33,0.82,0.99,1.58,0.39,284.089,277.5898942857138,0.0
AI3 PiecePos-Analyzing_17,3.98,1.00,16.10,1.29,0.80,0.98,1.59,0.40,279.7260000000001,277.5898942857138,0.0
AI3 PiecePos-Analyzing_21,4.04,0.99,15.95,1.30,0.81,1.02,1.59,0.39,277.613,277.5898942857138,1.0
AI3 PiecePos-Analyzing_3,4.02,1.00,16.23,1.31,0.79,0.98,1.56,0.39,281.947,277.5898942857138,1.0
AI3 PiecePos-Analyzing_1,4.00,0.98,16.39,1.32,0.78,1.00,1.60,0.41,284.48400000000004,277.5898942857138,1.0
AI3 PiecePos-Analyzing_18,4.05,1.02,15.70,1.29,0.80,1.00,1.62,0.40,273.679,277.5898942857138,1.0
AI3 PiecePos-Analyzing_11,4.02,1.00,15.93,1.28,0.81,0.98,1.62,0.40,277.194,277.5898942857138,1.0
AI3 PiecePos-Analyzing_23,4.03,1.00,15.79,1.32,0.79,1.01,1.56,0.41,274.998,277.5898942857138,1.0
AI3 PiecePos-Analyzing_14,4.02,0.99,16.03,1.32,0.79,1.02,1.57,0.39,278.801,277.5898942857138,1.0
AI3 PiecePos-Analyzing_19,3.94,0.98,15.67,1.33,0.79,0.99,1.62,0.40,272.753,277.5898942857138,0.0
AI3 PiecePos-Analyzing_12,4.08,1.02,16.22,1.32,0.80,0.98,1.56,0.40,282.072,277.5898942857138,1.0
AI3 PiecePos-Analyzing_28,4.01,1.01,16.14,1.30,0.82,1.02,1.59,0.39,280.56100000000004,277.5898942857138,1.0
AI3 PiecePos-Analyzing_30,3.94,1.00,16.24,1.33,0.82,0.98,1.57,0.40,281.852,277.5898942857138,0.0
AI3 PiecePos-Analyzing_10,4.04,0.99,16.30,1.31,0.80,0.99,1.57,0.39,283.16599999999994,277.5898942857138,1.0
AI3 PiecePos-Analyzing_6,4.08,1.02,16.14,1.27,0.81,1.00,1.58,0.40,280.77700000000004,277.5898942857138,1.0
AI3 PiecePos-Analyzing_7,3.97,1.02,15.84,1.30,0.79,0.99,1.61,0.40,275.583,277.5898942857138,0.0
AI3 PiecePos-Analyzing_27,4.07,0.99,15.87,1.31,0.81,0.98,1.58,0.41,276.423,277.5898942857138,1.0
AI3 PiecePos-Analyzing_8,4.03,1.01,15.64,1.28,0.82,0.99,1.63,0.41,272.637,277.5898942857138,1.0
