playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.97,1.02,15.67,1.29,0.81,1.01,1.56,0.40,272.8310000000001,277.6251586402255,0.0
AI3 PiecePos-Analyzing_16,3.90,1.02,15.64,1.28,0.79,1.00,1.58,0.39,272.05,277.6251586402255,0.0
AI3 PiecePos-Analyzing_5,4.05,0.98,16.13,1.30,0.80,1.00,1.56,0.40,280.466,277.6251586402255,0.0
AI3 PiecePos-Analyzing_15,4.10,1.00,15.95,1.31,0.82,1.00,1.62,0.39,277.89699999999993,277.6251586402255,1.0
AI3 PiecePos-Analyzing_13,3.92,0.98,15.64,1.27,0.80,1.01,1.58,0.41,272.103,277.6251586402255,0.0
AI3 PiecePos-Analyzing_9,3.95,1.01,15.95,1.28,0.80,1.01,1.59,0.40,277.233,277.6251586402255,0.0
AI3 PiecePos-Analyzing_2,3.90,1.00,15.92,1.28,0.81,0.98,1.59,0.40,276.5210000000001,277.6251586402255,0.0
AI3 PiecePos-Analyzing_17,3.96,0.98,16.22,1.32,0.81,1.00,1.64,0.41,281.67199999999997,277.6251586402255,0.0
AI3 PiecePos-Analyzing_3,4.07,0.98,16.00,1.31,0.79,0.98,1.62,0.39,278.513,277.6251586402255,1.0
AI3 PiecePos-Analyzing_1,4.10,0.98,15.77,1.28,0.81,1.02,1.56,0.41,274.912,277.6251586402255,0.0
AI3 PiecePos-Analyzing_18,4.03,0.98,15.79,1.32,0.79,0.99,1.57,0.41,274.969,277.6251586402255,1.0
AI3 PiecePos-Analyzing_11,3.91,1.02,15.71,1.30,0.78,1.00,1.64,0.41,273.302,277.6251586402255,0.0
AI3 PiecePos-Analyzing_14,4.00,0.98,15.83,1.27,0.81,1.00,1.57,0.40,275.446,277.6251586402255,1.0
AI3 PiecePos-Analyzing_12,4.01,1.01,16.18,1.33,0.79,1.01,1.56,0.40,281.177,277.6251586402255,1.0
AI3 PiecePos-Analyzing_10,4.00,1.01,16.25,1.28,0.82,0.99,1.59,0.39,282.225,277.6251586402255,0.0
AI3 PiecePos-Analyzing_6,3.98,1.02,16.36,1.30,0.81,1.01,1.58,0.40,283.946,277.6251586402255,0.0
AI3 PiecePos-Analyzing_7,3.98,1.01,16.14,1.30,0.78,1.01,1.61,0.40,280.42500000000007,277.6251586402255,0.0
AI3 PiecePos-Analyzing_8,3.99,0.98,15.85,1.30,0.82,0.99,1.58,0.39,275.77000000000004,277.6251586402255,0.0
