playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.95,1.01,15.92,1.27,0.82,0.98,0.61,0.41,275.652,277.6096138613857,0.0
AI3 PiecePos-Analyzing_16,4.04,1.01,16.33,1.29,0.79,0.98,0.61,0.41,282.574,277.6096138613857,0.0
AI3 PiecePos-Analyzing_5,3.94,0.99,15.79,1.31,0.80,1.02,0.61,0.40,273.58399999999995,277.6096138613857,0.0
AI3 PiecePos-Analyzing_15,3.97,1.00,15.80,1.30,0.80,1.02,0.61,0.40,273.861,277.6096138613857,0.0
AI3 PiecePos-Analyzing_13,3.93,1.02,15.76,1.32,0.79,0.98,0.59,0.39,273.033,277.6096138613857,0.0
AI3 PiecePos-Analyzing_9,3.90,1.00,16.20,1.32,0.82,0.98,0.61,0.40,279.98300000000006,277.6096138613857,0.0
AI3 PiecePos-Analyzing_2,4.04,1.00,15.85,1.30,0.81,0.98,0.59,0.40,274.88700000000006,277.6096138613857,0.0
AI3 PiecePos-Analyzing_17,4.02,1.01,16.08,1.27,0.80,0.99,0.59,0.40,278.46,277.6096138613857,0.0
AI3 PiecePos-Analyzing_3,4.00,0.99,16.19,1.29,0.78,0.99,0.61,0.41,280.15600000000006,277.6096138613857,0.0
AI3 PiecePos-Analyzing_1,3.96,1.02,15.78,1.32,0.81,0.98,0.59,0.40,273.49300000000005,277.6096138613857,0.0
AI3 PiecePos-Analyzing_18,4.05,1.00,15.86,1.28,0.81,1.02,0.61,0.40,275.123,277.6096138613857,0.0
AI3 PiecePos-Analyzing_11,3.91,1.02,15.77,1.27,0.82,0.98,0.59,0.40,273.0760000000001,277.6096138613857,0.0
AI3 PiecePos-Analyzing_14,3.92,0.99,16.39,1.28,0.78,1.00,0.60,0.40,283.0180000000001,277.6096138613857,0.0
AI3 PiecePos-Analyzing_12,4.04,0.99,16.29,1.29,0.80,0.98,0.61,0.40,281.918,277.6096138613857,0.0
AI3 PiecePos-Analyzing_10,4.02,0.98,16.12,1.27,0.79,0.99,0.61,0.40,279.08400000000006,277.6096138613857,0.0
AI3 PiecePos-Analyzing_6,4.08,1.02,15.79,1.27,0.80,1.00,0.60,0.40,274.091,277.6096138613857,0.0
AI3 PiecePos-Analyzing_7,3.95,0.98,16.26,1.30,0.80,0.99,0.59,0.40,281.0690000000001,277.6096138613857,0.0
AI3 PiecePos-Analyzing_8,4.00,1.00,16.02,1.28,0.78,0.99,0.59,0.40,277.40700000000004,277.6096138613857,0.0
