playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.97,1.02,16.07,1.27,0.80,1.60,1.09,0.41,279.274,278.140985754985,0.0
AI3 PiecePos-Analyzing_34,3.92,1.02,16.36,1.28,0.79,1.57,1.08,0.40,283.674,278.140985754985,0.0
AI3 PiecePos-Analyzing_31,3.98,1.01,16.28,1.30,0.79,1.59,1.08,0.39,282.666,278.140985754985,0.0
AI3 PiecePos-Analyzing_33,3.90,1.00,15.66,1.33,0.81,1.59,1.10,0.40,272.497,278.140985754985,0.0
AI3 PiecePos-Analyzing_16,3.98,1.01,15.89,1.32,0.81,1.62,1.12,0.41,276.55000000000007,278.140985754985,0.0
AI3 PiecePos-Analyzing_5,3.97,1.01,16.34,1.31,0.79,1.57,1.08,0.39,283.57899999999995,278.140985754985,0.0
AI3 PiecePos-Analyzing_26,3.98,1.00,16.03,1.33,0.79,1.56,1.10,0.39,278.687,278.140985754985,0.0
AI3 PiecePos-Analyzing_25,3.97,0.98,16.30,1.32,0.81,1.63,1.11,0.40,283.0350000000001,278.140985754985,0.0
AI3 PiecePos-Analyzing_24,3.91,0.98,15.80,1.30,0.78,1.64,1.08,0.40,274.72200000000004,278.140985754985,0.0
AI3 PiecePos-Analyzing_15,3.90,1.02,15.71,1.29,0.78,1.61,1.08,0.39,273.23500000000007,278.140985754985,0.0
AI3 PiecePos-Analyzing_13,3.92,0.98,15.99,1.28,0.78,1.62,1.11,0.40,277.78900000000004,278.140985754985,0.0
AI3 PiecePos-Analyzing_29,3.96,0.99,16.15,1.28,0.78,1.56,1.07,0.40,280.415,278.140985754985,0.0
AI3 PiecePos-Analyzing_22,3.99,1.02,16.40,1.33,0.80,1.56,1.11,0.40,284.69,278.140985754985,0.0
AI3 PiecePos-Analyzing_9,3.98,1.02,15.83,1.33,0.80,1.60,1.09,0.40,275.54800000000006,278.140985754985,0.0
AI3 PiecePos-Analyzing_2,4.00,0.98,16.39,1.28,0.78,1.62,1.10,0.41,284.502,278.140985754985,0.0
AI3 PiecePos-Analyzing_32,3.96,1.02,16.02,1.28,0.81,1.59,1.11,0.40,278.463,278.140985754985,0.0
AI3 PiecePos-Analyzing_20,3.97,0.98,16.16,1.29,0.81,1.58,1.08,0.39,280.66900000000004,278.140985754985,0.0
AI3 PiecePos-Analyzing_17,3.91,0.98,15.79,1.29,0.79,1.63,1.10,0.41,274.573,278.140985754985,0.0
AI3 PiecePos-Analyzing_21,3.91,0.98,16.23,1.27,0.79,1.63,1.08,0.40,281.56100000000004,278.140985754985,0.0
AI3 PiecePos-Analyzing_3,3.90,1.00,15.76,1.29,0.79,1.62,1.10,0.41,274.063,278.140985754985,0.0
AI3 PiecePos-Analyzing_1,3.95,0.99,16.19,1.32,0.79,1.57,1.07,0.39,281.0810000000001,278.140985754985,0.0
AI3 PiecePos-Analyzing_18,3.91,1.01,15.76,1.27,0.82,1.57,1.09,0.41,274.05,278.140985754985,0.0
AI3 PiecePos-Analyzing_11,3.91,1.01,16.30,1.30,0.81,1.61,1.10,0.40,282.76800000000003,278.140985754985,0.0
AI3 PiecePos-Analyzing_23,3.98,1.02,15.89,1.32,0.79,1.63,1.12,0.39,276.54600000000005,278.140985754985,0.0
AI3 PiecePos-Analyzing_14,3.96,0.98,16.24,1.30,0.80,1.60,1.08,0.40,281.938,278.140985754985,0.0
AI3 PiecePos-Analyzing_19,4.00,1.02,16.37,1.29,0.82,1.61,1.09,0.41,284.24600000000004,278.140985754985,0.0
AI3 PiecePos-Analyzing_12,4.00,1.01,15.88,1.28,0.81,1.60,1.11,0.39,276.3790000000001,278.140985754985,0.0
AI3 PiecePos-Analyzing_28,3.96,0.98,15.96,1.32,0.80,1.61,1.08,0.40,277.494,278.140985754985,0.0
AI3 PiecePos-Analyzing_30,3.92,0.98,15.60,1.31,0.80,1.62,1.10,0.40,271.59299999999996,278.140985754985,0.0
AI3 PiecePos-Analyzing_10,3.97,1.00,16.02,1.30,0.80,1.57,1.12,0.40,278.492,278.140985754985,0.0
AI3 PiecePos-Analyzing_6,4.00,0.99,15.78,1.29,0.80,1.57,1.08,0.41,274.70899999999995,278.140985754985,0.0
AI3 PiecePos-Analyzing_7,3.94,1.02,16.30,1.31,0.82,1.57,1.07,0.41,282.85,278.140985754985,0.0
AI3 PiecePos-Analyzing_27,3.92,0.99,16.08,1.27,0.78,1.60,1.09,0.40,279.1840000000001,278.140985754985,0.0
AI3 PiecePos-Analyzing_8,3.95,0.98,16.08,1.33,0.78,1.61,1.08,0.39,279.36699999999996,278.140985754985,0.0
