playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.06,0.99,15.81,1.28,0.81,1.79,1.08,0.41,275.644,278.03203333333323,0.0
AI3 PiecePos-Analyzing_5,4.09,0.99,16.04,1.28,0.80,1.84,1.10,0.39,279.49999999999994,278.03203333333323,0.0
AI3 PiecePos-Analyzing_15,4.09,1.00,16.34,1.28,0.80,1.76,1.12,0.40,284.25600000000003,278.03203333333323,0.0
AI3 PiecePos-Analyzing_13,3.99,1.02,15.83,1.29,0.80,1.83,1.11,0.40,275.788,278.03203333333323,0.0
AI3 PiecePos-Analyzing_9,3.91,1.00,15.75,1.33,0.81,1.80,1.08,0.39,274.161,278.03203333333323,0.0
AI3 PiecePos-Analyzing_2,3.93,1.00,15.95,1.31,0.81,1.82,1.09,0.40,277.45,278.03203333333323,0.0
AI3 PiecePos-Analyzing_3,3.95,0.98,15.64,1.33,0.81,1.82,1.07,0.39,272.55,278.03203333333323,0.0
AI3 PiecePos-Analyzing_1,3.96,0.98,15.97,1.29,0.79,1.83,1.11,0.40,277.86000000000007,278.03203333333323,0.0
AI3 PiecePos-Analyzing_11,3.96,1.01,15.61,1.27,0.80,1.83,1.08,0.41,272.08299999999997,278.03203333333323,0.0
AI3 PiecePos-Analyzing_14,3.96,0.99,15.89,1.31,0.80,1.82,1.11,0.40,276.614,278.03203333333323,0.0
AI3 PiecePos-Analyzing_12,4.10,0.99,16.19,1.32,0.80,1.79,1.08,0.41,281.928,278.03203333333323,0.0
AI3 PiecePos-Analyzing_10,4.05,1.01,15.95,1.32,0.81,1.82,1.11,0.40,277.975,278.03203333333323,0.0
AI3 PiecePos-Analyzing_6,3.97,1.02,15.60,1.29,0.79,1.81,1.09,0.39,271.97400000000005,278.03203333333323,0.0
AI3 PiecePos-Analyzing_7,3.97,1.00,16.06,1.30,0.81,1.81,1.10,0.39,279.354,278.03203333333323,0.0
AI3 PiecePos-Analyzing_8,3.95,0.99,15.81,1.27,0.79,1.78,1.10,0.39,275.179,278.03203333333323,0.0
