playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.30),weightRooksPos(0.65),weightQueenPos(2.07),weightCastlingBonus(1.85),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_188,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,277.33750000000003,281.6302211822652,1
AI3 PiecePos-Analyzing_178,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,278.88320000000004,281.6302211822652,0
AI3 PiecePos-Analyzing_185,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9528,281.6302211822652,1
AI3 PiecePos-Analyzing_97,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,277.56190000000004,281.6302211822652,1
AI3 PiecePos-Analyzing_161,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,280.05520000000007,281.6302211822652,1
AI3 PiecePos-Analyzing_183,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,274.44880000000006,281.6302211822652,1
AI3 PiecePos-Analyzing_40,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,281.1421,281.6302211822652,1
AI3 PiecePos-Analyzing_55,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,274.5882000000001,281.6302211822652,1
AI3 PiecePos-Analyzing_143,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,277.98130000000003,281.6302211822652,1
AI3 PiecePos-Analyzing_109,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,275.45680000000004,281.6302211822652,1
AI3 PiecePos-Analyzing_68,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,284.8143,281.6302211822652,1
AI3 PiecePos-Analyzing_108,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,275.8515,281.6302211822652,1
AI3 PiecePos-Analyzing_191,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,278.91350000000006,281.6302211822652,1
AI3 PiecePos-Analyzing_184,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,275.9567,281.6302211822652,1
AI3 PiecePos-Analyzing_52,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,275.4,281.6302211822652,1
AI3 PiecePos-Analyzing_126,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,278.8783000000001,281.6302211822652,0
AI3 PiecePos-Analyzing_61,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,280.7157,281.6302211822652,1
AI3 PiecePos-Analyzing_72,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.6849000000001,281.6302211822652,1
AI3 PiecePos-Analyzing_129,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,274.54980000000006,281.6302211822652,1
AI3 PiecePos-Analyzing_111,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,284.0224999999999,281.6302211822652,0
AI3 PiecePos-Analyzing_43,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,273.78459999999995,281.6302211822652,1
AI3 PiecePos-Analyzing_77,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,277.79420000000005,281.6302211822652,1
AI3 PiecePos-Analyzing_57,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,272.7571,281.6302211822652,1
AI3 PiecePos-Analyzing_116,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,280.10389999999995,281.6302211822652,1
AI3 PiecePos-Analyzing_81,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.5842,281.6302211822652,1
AI3 PiecePos-Analyzing_119,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,279.438,281.6302211822652,1
AI3 PiecePos-Analyzing_142,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,278.3702,281.6302211822652,1
AI3 PiecePos-Analyzing_197,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,274.5690000000001,281.6302211822652,1
AI3 PiecePos-Analyzing_35,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_50,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_160,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_104,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_153,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_20,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_94,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_141,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_115,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_187,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_163,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_88,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_53,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_42,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_173,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_180,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_12,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_170,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_14,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_4,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_38,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_112,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_138,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_78,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_51,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_10,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_152,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_25,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_130,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_159,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_168,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_186,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_6,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_113,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_171,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_36,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_144,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_164,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_48,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_110,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_192,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_67,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_118,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_127,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_85,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_99,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_190,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_49,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_166,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_19,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_22,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_136,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_8,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_146,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_105,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_167,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_106,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_56,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_177,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_140,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_46,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_24,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_175,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_198,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
AI3 PiecePos-Analyzing_29,4.00,1.00,16.00,1.30,0.30,0.65,2.07,1.85,282.9099,281.6302211822652,1
