playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.01,0.99,16.06,1.29,0.82,1.02,0.99,0.40,278.592,277.8251991150437,0.5
AI3 PiecePos-Analyzing_34,3.92,1.00,16.01,1.29,0.82,0.99,1.02,0.41,277.44900000000007,277.8251991150437,0.0
AI3 PiecePos-Analyzing_31,3.98,0.98,16.26,1.33,0.80,1.01,1.02,0.39,281.717,277.8251991150437,0.0
AI3 PiecePos-Analyzing_33,3.93,1.00,16.20,1.31,0.78,0.99,1.02,0.41,280.52299999999997,277.8251991150437,0.0
AI3 PiecePos-Analyzing_16,3.94,1.02,15.62,1.33,0.81,0.99,0.99,0.40,271.31600000000003,277.8251991150437,0.0
AI3 PiecePos-Analyzing_5,3.91,0.98,16.34,1.32,0.82,1.00,0.99,0.40,282.68100000000004,277.8251991150437,0.0
AI3 PiecePos-Analyzing_26,4.06,1.01,16.07,1.28,0.79,0.99,0.98,0.39,278.89,277.8251991150437,1.0
AI3 PiecePos-Analyzing_25,3.94,0.98,15.61,1.33,0.78,0.99,0.99,0.41,271.096,277.8251991150437,0.0
AI3 PiecePos-Analyzing_24,3.98,1.00,16.37,1.32,0.80,0.98,1.01,0.39,283.44300000000004,277.8251991150437,0.0
AI3 PiecePos-Analyzing_15,4.01,1.00,15.94,1.30,0.80,1.01,1.00,0.39,276.676,277.8251991150437,0.5
AI3 PiecePos-Analyzing_13,4.03,1.01,15.92,1.31,0.81,0.99,1.00,0.41,276.45500000000004,277.8251991150437,0.0
AI3 PiecePos-Analyzing_29,4.06,1.01,16.28,1.32,0.80,1.02,1.01,0.40,282.377,277.8251991150437,1.0
AI3 PiecePos-Analyzing_22,4.07,1.02,16.26,1.32,0.80,0.99,0.98,0.40,282.04400000000004,277.8251991150437,1.0
AI3 PiecePos-Analyzing_9,4.05,1.01,16.17,1.32,0.79,0.98,1.00,0.40,280.5180000000001,277.8251991150437,1.0
AI3 PiecePos-Analyzing_2,3.97,0.98,16.26,1.33,0.81,0.98,1.01,0.39,281.64400000000006,277.8251991150437,0.0
AI3 PiecePos-Analyzing_32,3.95,1.01,15.84,1.31,0.81,0.98,1.01,0.40,274.85200000000003,277.8251991150437,0.0
AI3 PiecePos-Analyzing_20,4.07,0.98,15.87,1.30,0.82,1.01,0.98,0.41,275.77799999999996,277.8251991150437,0.0
AI3 PiecePos-Analyzing_17,3.90,1.02,16.39,1.29,0.80,1.00,0.98,0.41,283.419,277.8251991150437,0.0
AI3 PiecePos-Analyzing_21,3.96,0.98,15.96,1.33,0.79,1.00,1.01,0.39,276.808,277.8251991150437,0.0
AI3 PiecePos-Analyzing_3,3.95,1.00,15.66,1.30,0.80,1.02,1.02,0.40,271.992,277.8251991150437,0.0
AI3 PiecePos-Analyzing_1,4.02,0.98,15.77,1.30,0.81,1.02,0.99,0.40,273.987,277.8251991150437,0.0
AI3 PiecePos-Analyzing_18,4.02,0.99,16.20,1.31,0.81,1.00,1.02,0.39,280.899,277.8251991150437,0.5
AI3 PiecePos-Analyzing_11,4.10,1.00,15.88,1.27,0.80,1.01,1.00,0.39,276.03700000000003,277.8251991150437,0.0
AI3 PiecePos-Analyzing_23,4.07,1.01,16.00,1.30,0.80,1.00,1.01,0.41,277.895,277.8251991150437,1.0
AI3 PiecePos-Analyzing_14,3.90,1.00,16.00,1.31,0.78,1.00,1.02,0.40,277.20900000000006,277.8251991150437,0.0
AI3 PiecePos-Analyzing_19,4.09,0.98,15.66,1.33,0.79,1.01,1.00,0.39,272.527,277.8251991150437,1.0
AI3 PiecePos-Analyzing_12,3.93,0.99,16.02,1.31,0.81,1.00,1.00,0.39,277.637,277.8251991150437,0.0
AI3 PiecePos-Analyzing_28,4.00,0.98,16.26,1.30,0.78,0.98,1.00,0.39,281.6900000000001,277.8251991150437,1.0
AI3 PiecePos-Analyzing_30,4.09,0.99,16.11,1.33,0.78,0.99,1.02,0.39,279.73100000000005,277.8251991150437,0.0
AI3 PiecePos-Analyzing_10,4.06,1.01,15.75,1.33,0.82,1.01,0.99,0.41,273.89799999999997,277.8251991150437,1.0
AI3 PiecePos-Analyzing_6,4.00,1.01,16.14,1.31,0.79,1.00,1.02,0.40,279.867,277.8251991150437,0.0
AI3 PiecePos-Analyzing_7,4.04,0.98,15.92,1.30,0.79,1.01,0.98,0.39,276.426,277.8251991150437,0.5
AI3 PiecePos-Analyzing_27,3.95,0.99,16.02,1.33,0.78,1.00,1.01,0.39,277.73,277.8251991150437,0.0
AI3 PiecePos-Analyzing_8,4.02,0.98,15.96,1.32,0.81,1.01,1.01,0.40,277.06500000000005,277.8251991150437,1.0
