playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.92,1.00,15.69,1.32,0.80,1.78,1.09,0.40,273.215,277.5168092105261,0.0
AI3 PiecePos-Analyzing_5,4.08,1.01,16.19,1.29,0.80,1.83,1.10,0.41,281.89099999999996,277.5168092105261,0.0
AI3 PiecePos-Analyzing_15,3.97,1.00,15.97,1.32,0.79,1.78,1.11,0.41,277.913,277.5168092105261,0.0
AI3 PiecePos-Analyzing_13,3.98,1.00,16.15,1.30,0.79,1.84,1.12,0.40,280.874,277.5168092105261,0.0
AI3 PiecePos-Analyzing_9,4.08,1.02,16.36,1.29,0.79,1.84,1.10,0.41,284.62299999999993,277.5168092105261,1.0
AI3 PiecePos-Analyzing_2,3.92,1.00,15.74,1.28,0.80,1.78,1.11,0.40,273.98499999999996,277.5168092105261,0.0
AI3 PiecePos-Analyzing_3,3.98,1.00,15.80,1.32,0.81,1.81,1.08,0.40,275.2420000000001,277.5168092105261,0.0
AI3 PiecePos-Analyzing_1,4.03,0.99,16.32,1.33,0.79,1.78,1.11,0.41,283.756,277.5168092105261,0.0
AI3 PiecePos-Analyzing_11,4.01,0.99,15.85,1.33,0.80,1.80,1.08,0.41,276.15099999999995,277.5168092105261,0.0
AI3 PiecePos-Analyzing_14,4.00,0.99,16.00,1.28,0.78,1.83,1.08,0.40,278.456,277.5168092105261,0.0
AI3 PiecePos-Analyzing_12,3.95,0.99,15.86,1.31,0.82,1.82,1.10,0.39,276.09499999999997,277.5168092105261,0.0
AI3 PiecePos-Analyzing_10,3.95,1.01,16.30,1.31,0.78,1.84,1.11,0.40,283.158,277.5168092105261,0.0
AI3 PiecePos-Analyzing_6,3.94,0.99,15.87,1.30,0.78,1.83,1.10,0.39,276.17999999999995,277.5168092105261,0.0
AI3 PiecePos-Analyzing_7,3.95,0.98,15.65,1.31,0.80,1.82,1.08,0.39,272.68699999999995,277.5168092105261,0.0
AI3 PiecePos-Analyzing_8,3.91,1.02,16.10,1.28,0.79,1.77,1.09,0.39,279.68100000000004,277.5168092105261,0.0
