playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.99,1.00,16.03,1.33,0.79,1.97,1.10,0.39,279.137,277.3410693069308,0.0
AI3 PiecePos-Analyzing_16,3.97,0.99,16.01,1.29,0.78,2.01,1.13,0.39,278.74000000000007,277.3410693069308,0.0
AI3 PiecePos-Analyzing_5,3.94,0.98,16.16,1.31,0.80,1.97,1.08,0.40,280.961,277.3410693069308,0.0
AI3 PiecePos-Analyzing_24,4.04,0.99,16.21,1.30,0.78,2.00,1.08,0.40,282.172,277.3410693069308,1.0
AI3 PiecePos-Analyzing_15,3.91,1.01,16.00,1.28,0.81,1.99,1.09,0.39,278.307,277.3410693069308,0.0
AI3 PiecePos-Analyzing_13,3.99,1.02,15.96,1.33,0.79,2.04,1.12,0.41,278.13700000000006,277.3410693069308,0.0
AI3 PiecePos-Analyzing_22,3.96,1.00,15.69,1.32,0.81,1.96,1.08,0.41,273.556,277.3410693069308,0.0
AI3 PiecePos-Analyzing_9,3.99,1.00,16.21,1.31,0.78,2.03,1.11,0.40,282.058,277.3410693069308,0.0
AI3 PiecePos-Analyzing_2,4.05,0.98,15.62,1.32,0.80,2.01,1.09,0.40,272.825,277.3410693069308,1.0
AI3 PiecePos-Analyzing_20,4.00,0.99,16.25,1.33,0.80,2.02,1.10,0.40,282.74899999999997,277.3410693069308,1.0
AI3 PiecePos-Analyzing_17,4.08,1.00,15.90,1.32,0.82,2.00,1.11,0.40,277.47300000000007,277.3410693069308,1.0
AI3 PiecePos-Analyzing_21,3.93,0.99,15.77,1.31,0.78,1.95,1.11,0.40,274.688,277.3410693069308,0.0
AI3 PiecePos-Analyzing_3,3.92,1.00,15.66,1.33,0.80,2.03,1.09,0.40,272.998,277.3410693069308,0.0
AI3 PiecePos-Analyzing_1,3.94,0.99,16.11,1.31,0.82,2.04,1.09,0.41,280.272,277.3410693069308,0.0
AI3 PiecePos-Analyzing_18,4.01,1.00,15.86,1.27,0.79,2.03,1.09,0.41,276.476,277.3410693069308,1.0
AI3 PiecePos-Analyzing_11,3.91,1.02,15.67,1.30,0.82,2.03,1.13,0.40,273.159,277.3410693069308,0.0
AI3 PiecePos-Analyzing_23,3.91,0.98,15.84,1.32,0.79,1.97,1.11,0.41,275.76300000000003,277.3410693069308,0.0
AI3 PiecePos-Analyzing_14,3.99,1.02,15.84,1.28,0.80,2.02,1.12,0.40,276.136,277.3410693069308,0.0
AI3 PiecePos-Analyzing_19,4.04,1.00,16.37,1.31,0.78,2.02,1.11,0.40,284.80800000000005,277.3410693069308,0.0
AI3 PiecePos-Analyzing_12,4.05,1.02,15.71,1.30,0.80,1.95,1.08,0.40,274.208,277.3410693069308,1.0
AI3 PiecePos-Analyzing_10,3.94,0.98,15.97,1.28,0.78,2.03,1.11,0.40,277.959,277.3410693069308,0.0
AI3 PiecePos-Analyzing_6,3.98,1.01,16.13,1.27,0.80,2.00,1.09,0.41,280.664,277.3410693069308,0.0
AI3 PiecePos-Analyzing_7,3.92,1.01,15.75,1.27,0.81,2.04,1.12,0.41,274.42500000000007,277.3410693069308,0.0
AI3 PiecePos-Analyzing_8,4.05,1.02,16.23,1.30,0.81,2.04,1.10,0.39,282.644,277.3410693069308,0.0
