playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.06,1.01,15.83,1.31,0.78,0.59,1.11,0.41,274.83199999999994,277.64441871921144,1.0
AI3 PiecePos-Analyzing_16,3.95,0.98,15.62,1.30,0.81,0.59,1.11,0.39,271.005,277.64441871921144,0.0
AI3 PiecePos-Analyzing_5,3.94,0.99,15.87,1.30,0.81,0.61,1.12,0.40,275.01000000000005,277.64441871921144,0.0
AI3 PiecePos-Analyzing_26,3.90,0.98,15.93,1.30,0.81,0.61,1.07,0.40,275.74500000000006,277.64441871921144,0.0
AI3 PiecePos-Analyzing_25,3.91,1.00,16.09,1.32,0.82,0.61,1.10,0.39,278.428,277.64441871921144,0.0
AI3 PiecePos-Analyzing_24,3.95,1.01,15.83,1.28,0.80,0.60,1.10,0.40,274.36400000000003,277.64441871921144,0.0
AI3 PiecePos-Analyzing_15,4.07,0.99,15.70,1.33,0.82,0.60,1.09,0.41,272.818,277.64441871921144,0.0
AI3 PiecePos-Analyzing_13,4.01,1.02,15.63,1.29,0.79,0.60,1.10,0.41,271.423,277.64441871921144,0.0
AI3 PiecePos-Analyzing_22,3.91,0.99,16.37,1.31,0.81,0.61,1.09,0.40,282.87000000000006,277.64441871921144,0.0
AI3 PiecePos-Analyzing_9,3.95,0.98,15.98,1.30,0.80,0.61,1.12,0.39,276.78800000000007,277.64441871921144,0.0
AI3 PiecePos-Analyzing_2,3.92,0.99,15.96,1.29,0.79,0.60,1.10,0.41,276.31300000000005,277.64441871921144,0.0
AI3 PiecePos-Analyzing_20,3.91,1.00,15.64,1.28,0.80,0.61,1.11,0.39,271.171,277.64441871921144,0.0
AI3 PiecePos-Analyzing_17,3.94,0.99,15.85,1.27,0.81,0.61,1.09,0.40,274.6180000000001,277.64441871921144,0.0
AI3 PiecePos-Analyzing_21,3.95,0.99,16.36,1.28,0.80,0.61,1.10,0.40,282.834,277.64441871921144,0.0
AI3 PiecePos-Analyzing_3,3.92,1.02,16.16,1.27,0.80,0.61,1.09,0.39,279.516,277.64441871921144,0.0
AI3 PiecePos-Analyzing_1,4.06,0.99,16.02,1.32,0.79,0.59,1.13,0.40,277.891,277.64441871921144,1.0
AI3 PiecePos-Analyzing_18,3.94,0.98,16.23,1.28,0.81,0.60,1.10,0.40,280.70200000000006,277.64441871921144,0.0
AI3 PiecePos-Analyzing_11,4.06,0.98,16.11,1.29,0.80,0.59,1.10,0.41,279.26099999999997,277.64441871921144,1.0
AI3 PiecePos-Analyzing_23,3.91,1.02,16.05,1.30,0.79,0.60,1.09,0.39,277.7370000000001,277.64441871921144,0.0
AI3 PiecePos-Analyzing_14,3.97,1.01,16.09,1.27,0.78,0.59,1.08,0.40,278.543,277.64441871921144,0.0
AI3 PiecePos-Analyzing_19,3.95,1.01,15.84,1.28,0.79,0.59,1.09,0.39,274.491,277.64441871921144,0.0
AI3 PiecePos-Analyzing_12,3.91,0.98,15.90,1.32,0.81,0.61,1.08,0.40,275.34200000000004,277.64441871921144,0.0
AI3 PiecePos-Analyzing_10,4.04,0.98,16.40,1.28,0.81,0.61,1.07,0.40,283.79900000000004,277.64441871921144,1.0
AI3 PiecePos-Analyzing_6,3.98,0.99,15.87,1.30,0.82,0.59,1.07,0.39,275.099,277.64441871921144,0.0
AI3 PiecePos-Analyzing_7,4.00,0.99,16.02,1.30,0.81,0.60,1.09,0.41,277.61100000000005,277.64441871921144,0.0
AI3 PiecePos-Analyzing_27,4.00,0.98,15.93,1.30,0.78,0.61,1.10,0.41,276.158,277.64441871921144,0.0
AI3 PiecePos-Analyzing_8,4.03,1.00,16.15,1.30,0.79,0.59,1.12,0.39,279.82,277.64441871921144,1.0
