playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.90,1.00,15.70,1.28,1.32,0.99,1.12,0.41,272.906,277.6133508771916,0.0
AI3 PiecePos-Analyzing_16,3.97,1.01,16.15,1.31,1.33,0.99,1.12,0.40,280.439,277.6133508771916,0.0
AI3 PiecePos-Analyzing_5,3.95,1.01,16.17,1.28,1.31,0.99,1.11,0.40,280.61300000000006,277.6133508771916,0.0
AI3 PiecePos-Analyzing_15,3.95,1.02,16.02,1.31,1.30,0.98,1.08,0.39,278.207,277.6133508771916,0.0
AI3 PiecePos-Analyzing_13,3.94,0.99,16.37,1.28,1.28,1.01,1.11,0.39,283.745,277.6133508771916,0.0
AI3 PiecePos-Analyzing_9,3.96,1.01,16.37,1.30,1.32,1.02,1.12,0.41,283.932,277.6133508771916,0.0
AI3 PiecePos-Analyzing_2,4.00,1.00,16.23,1.33,1.34,1.00,1.11,0.40,281.862,277.6133508771916,1.0
AI3 PiecePos-Analyzing_20,3.99,1.00,15.94,1.32,1.29,1.02,1.08,0.41,277.11999999999995,277.6133508771916,0.0
AI3 PiecePos-Analyzing_17,3.94,1.02,15.96,1.30,1.30,0.98,1.12,0.40,277.2420000000001,277.6133508771916,0.0
AI3 PiecePos-Analyzing_3,3.92,1.02,15.99,1.33,1.29,0.99,1.09,0.40,277.65000000000003,277.6133508771916,0.0
AI3 PiecePos-Analyzing_1,3.98,1.02,15.85,1.29,1.31,1.01,1.11,0.40,275.65600000000006,277.6133508771916,0.0
AI3 PiecePos-Analyzing_18,3.97,0.99,15.76,1.28,1.32,0.98,1.08,0.39,274.07399999999996,277.6133508771916,0.0
AI3 PiecePos-Analyzing_11,3.92,0.99,16.21,1.31,1.32,0.99,1.12,0.40,281.17100000000005,277.6133508771916,0.0
AI3 PiecePos-Analyzing_14,3.94,0.98,16.01,1.33,1.29,1.00,1.12,0.40,278.05300000000005,277.6133508771916,0.0
AI3 PiecePos-Analyzing_19,3.93,0.98,16.19,1.33,1.30,1.02,1.09,0.41,280.892,277.6133508771916,0.0
AI3 PiecePos-Analyzing_12,3.98,0.98,15.65,1.28,1.32,1.01,1.12,0.40,272.422,277.6133508771916,0.0
AI3 PiecePos-Analyzing_10,3.99,1.00,15.93,1.32,1.32,1.01,1.12,0.41,277.018,277.6133508771916,0.0
AI3 PiecePos-Analyzing_6,3.91,1.01,15.75,1.31,1.33,1.02,1.10,0.40,273.80699999999996,277.6133508771916,0.0
AI3 PiecePos-Analyzing_7,3.94,1.01,16.26,1.32,1.30,1.01,1.10,0.40,282.06600000000003,277.6133508771916,0.0
AI3 PiecePos-Analyzing_8,3.93,1.00,15.80,1.30,1.34,1.01,1.08,0.40,274.64,277.6133508771916,0.0
