playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,1.01,15.85,1.28,0.78,1.00,1.83,0.41,276.23499999999996,277.9507814569535,1.0
AI3 PiecePos-Analyzing_16,4.03,0.98,16.25,1.29,0.80,0.99,1.83,0.41,282.584,277.9507814569535,1.0
AI3 PiecePos-Analyzing_5,4.08,0.98,15.87,1.33,0.79,0.99,1.77,0.40,276.678,277.9507814569535,1.0
AI3 PiecePos-Analyzing_26,4.06,1.02,15.64,1.32,0.80,0.98,1.84,0.39,273.016,277.9507814569535,1.0
AI3 PiecePos-Analyzing_25,3.91,1.00,16.21,1.28,0.79,1.02,1.82,0.41,281.48199999999997,277.9507814569535,0.0
AI3 PiecePos-Analyzing_24,4.05,1.02,15.66,1.30,0.80,1.00,1.77,0.41,273.22099999999995,277.9507814569535,1.0
AI3 PiecePos-Analyzing_15,4.07,1.01,16.17,1.33,0.81,1.02,1.83,0.39,281.576,277.9507814569535,1.0
AI3 PiecePos-Analyzing_13,3.91,1.00,15.69,1.31,0.80,0.98,1.84,0.40,273.187,277.9507814569535,0.0
AI3 PiecePos-Analyzing_29,4.07,1.00,16.11,1.31,0.78,0.98,1.80,0.40,280.487,277.9507814569535,1.0
AI3 PiecePos-Analyzing_22,4.04,1.00,15.61,1.31,0.78,0.99,1.79,0.39,272.362,277.9507814569535,1.0
AI3 PiecePos-Analyzing_9,3.97,0.98,16.32,1.32,0.80,1.02,1.80,0.40,283.49600000000004,277.9507814569535,0.0
AI3 PiecePos-Analyzing_2,3.98,0.98,15.80,1.28,0.79,1.01,1.79,0.40,275.135,277.9507814569535,0.0
AI3 PiecePos-Analyzing_20,4.06,1.00,15.78,1.33,0.81,1.01,1.84,0.40,275.291,277.9507814569535,1.0
AI3 PiecePos-Analyzing_17,4.02,0.98,15.70,1.31,0.79,1.00,1.83,0.40,273.768,277.9507814569535,1.0
AI3 PiecePos-Analyzing_21,4.07,1.00,15.76,1.32,0.78,0.98,1.82,0.41,274.92600000000004,277.9507814569535,1.0
AI3 PiecePos-Analyzing_3,4.03,0.98,16.39,1.29,0.82,1.02,1.83,0.40,284.86600000000004,277.9507814569535,1.0
AI3 PiecePos-Analyzing_1,4.08,1.00,16.30,1.31,0.82,0.99,1.77,0.40,283.576,277.9507814569535,1.0
AI3 PiecePos-Analyzing_18,3.93,1.00,16.18,1.30,0.80,1.01,1.80,0.40,281.08000000000004,277.9507814569535,0.0
AI3 PiecePos-Analyzing_11,4.09,1.01,15.72,1.29,0.82,0.98,1.77,0.41,274.314,277.9507814569535,1.0
AI3 PiecePos-Analyzing_23,4.02,1.01,16.06,1.29,0.81,0.99,1.82,0.40,279.52700000000004,277.9507814569535,1.0
AI3 PiecePos-Analyzing_14,4.03,1.01,16.18,1.30,0.81,0.98,1.84,0.41,281.516,277.9507814569535,1.0
AI3 PiecePos-Analyzing_19,4.08,1.02,15.73,1.29,0.80,1.01,1.79,0.41,274.47999999999996,277.9507814569535,1.0
AI3 PiecePos-Analyzing_12,3.99,0.98,15.81,1.32,0.80,1.00,1.84,0.39,275.43600000000004,277.9507814569535,0.0
AI3 PiecePos-Analyzing_28,3.91,1.01,15.69,1.31,0.78,1.01,1.81,0.40,273.178,277.9507814569535,0.0
AI3 PiecePos-Analyzing_30,4.09,1.02,16.30,1.29,0.81,0.98,1.82,0.41,283.65100000000007,277.9507814569535,1.0
AI3 PiecePos-Analyzing_10,3.92,0.99,15.87,1.27,0.78,0.99,1.84,0.40,276.03900000000004,277.9507814569535,0.0
AI3 PiecePos-Analyzing_6,3.93,1.00,16.24,1.28,0.79,1.02,1.84,0.39,282.0559999999999,277.9507814569535,0.0
AI3 PiecePos-Analyzing_7,4.05,0.99,15.65,1.32,0.81,1.02,1.81,0.40,273.12500000000006,277.9507814569535,1.0
AI3 PiecePos-Analyzing_27,3.96,1.00,16.14,1.32,0.78,0.98,1.80,0.40,280.5400000000001,277.9507814569535,0.0
AI3 PiecePos-Analyzing_8,4.05,1.01,15.93,1.28,0.79,1.01,1.76,0.40,277.49199999999996,277.9507814569535,1.0
