playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.93,0.99,15.67,1.33,0.82,0.98,0.40,0.39,271.391,277.7507966666658,1.0
AI3 PiecePos-Analyzing_5,3.93,1.02,16.36,1.27,0.79,0.98,0.40,0.41,282.367,277.7507966666658,0.0
AI3 PiecePos-Analyzing_2,3.96,1.01,15.65,1.30,0.81,1.00,0.40,0.40,271.18800000000005,277.7507966666658,0.0
AI3 PiecePos-Analyzing_3,3.91,1.02,15.74,1.30,0.81,1.01,0.40,0.40,272.44800000000004,277.7507966666658,0.0
AI3 PiecePos-Analyzing_1,3.92,1.00,15.87,1.31,0.80,0.98,0.40,0.40,274.52299999999997,277.7507966666658,0.0
