playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.97,1.02,16.23,1.29,0.79,1.02,1.98,0.40,282.247,277.8159300000003,0.0
AI3 PiecePos-Analyzing_16,3.92,0.99,15.90,1.31,0.81,1.00,1.97,0.41,276.75199999999995,277.8159300000003,0.0
AI3 PiecePos-Analyzing_5,4.03,1.01,16.13,1.27,0.80,0.99,2.04,0.40,280.89500000000004,277.8159300000003,1.0
AI3 PiecePos-Analyzing_26,4.02,0.98,16.20,1.31,0.81,1.00,1.95,0.39,281.912,277.8159300000003,1.0
AI3 PiecePos-Analyzing_25,4.00,0.99,15.73,1.31,0.79,0.98,2.05,0.41,274.404,277.8159300000003,1.0
AI3 PiecePos-Analyzing_24,4.04,0.99,15.93,1.29,0.81,0.98,2.05,0.41,277.754,277.8159300000003,1.0
AI3 PiecePos-Analyzing_15,3.97,0.98,15.82,1.30,0.82,1.01,1.99,0.41,275.689,277.8159300000003,0.0
AI3 PiecePos-Analyzing_13,4.10,1.02,16.14,1.29,0.80,1.01,2.01,0.39,281.35400000000004,277.8159300000003,1.0
AI3 PiecePos-Analyzing_29,3.91,1.00,16.28,1.27,0.82,0.98,2.01,0.39,282.77400000000006,277.8159300000003,0.0
AI3 PiecePos-Analyzing_22,4.04,1.00,16.34,1.32,0.82,1.00,2.00,0.39,284.32800000000003,277.8159300000003,1.0
AI3 PiecePos-Analyzing_9,4.10,1.00,16.30,1.29,0.81,1.02,2.02,0.39,283.923,277.8159300000003,1.0
AI3 PiecePos-Analyzing_2,4.06,1.00,15.91,1.30,0.81,0.98,1.99,0.40,277.4670000000001,277.8159300000003,1.0
AI3 PiecePos-Analyzing_20,4.07,1.02,15.98,1.33,0.81,1.01,1.96,0.39,278.67900000000003,277.8159300000003,1.0
AI3 PiecePos-Analyzing_17,4.01,1.00,15.76,1.31,0.80,0.98,2.04,0.40,274.927,277.8159300000003,1.0
AI3 PiecePos-Analyzing_21,4.06,0.98,15.98,1.30,0.81,0.98,2.03,0.40,278.61100000000005,277.8159300000003,1.0
AI3 PiecePos-Analyzing_3,3.99,1.01,16.38,1.29,0.80,0.99,2.02,0.40,284.73900000000003,277.8159300000003,0.0
AI3 PiecePos-Analyzing_1,4.09,1.02,16.04,1.28,0.82,1.01,1.97,0.41,279.6809999999999,277.8159300000003,1.0
AI3 PiecePos-Analyzing_18,3.92,0.99,15.74,1.28,0.79,0.99,2.03,0.39,274.185,277.8159300000003,0.0
AI3 PiecePos-Analyzing_11,4.06,0.99,16.02,1.32,0.80,1.02,1.97,0.41,279.25699999999995,277.8159300000003,1.0
AI3 PiecePos-Analyzing_23,4.09,1.00,16.40,1.29,0.79,0.98,2.01,0.40,285.4200000000001,277.8159300000003,1.0
AI3 PiecePos-Analyzing_14,3.93,1.00,15.61,1.31,0.79,1.01,2.00,0.41,272.18899999999996,277.8159300000003,0.0
AI3 PiecePos-Analyzing_19,3.93,0.99,16.22,1.29,0.81,0.99,2.04,0.39,281.94500000000005,277.8159300000003,0.0
AI3 PiecePos-Analyzing_12,3.99,1.01,16.04,1.31,0.80,0.98,1.97,0.40,279.26,277.8159300000003,0.0
AI3 PiecePos-Analyzing_28,3.96,1.00,16.27,1.29,0.79,0.99,2.01,0.39,282.826,277.8159300000003,0.0
AI3 PiecePos-Analyzing_10,3.95,1.01,15.86,1.28,0.79,0.99,1.98,0.40,276.194,277.8159300000003,0.0
AI3 PiecePos-Analyzing_6,3.93,0.98,15.79,1.33,0.81,1.02,2.04,0.40,275.141,277.8159300000003,0.0
AI3 PiecePos-Analyzing_7,4.08,1.02,15.99,1.30,0.81,0.99,1.99,0.39,278.85300000000007,277.8159300000003,1.0
AI3 PiecePos-Analyzing_27,4.02,0.99,16.34,1.33,0.81,0.98,2.01,0.41,284.242,277.8159300000003,1.0
AI3 PiecePos-Analyzing_8,3.96,1.00,15.77,1.30,0.79,1.01,2.03,0.41,274.88899999999995,277.8159300000003,0.0
