playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.95,0.99,15.78,1.31,0.80,1.01,1.59,0.41,274.53599999999994,277.8235925925915,0.0
AI3 PiecePos-Analyzing_16,3.99,1.02,15.73,1.32,0.82,1.00,1.61,0.39,273.95900000000006,277.8235925925915,0.0
AI3 PiecePos-Analyzing_5,4.04,0.99,15.83,1.28,0.82,1.01,1.60,0.40,275.68,277.8235925925915,1.0
AI3 PiecePos-Analyzing_15,4.04,0.98,16.04,1.31,0.78,0.98,1.61,0.40,279.01800000000003,277.8235925925915,0.0
AI3 PiecePos-Analyzing_13,3.94,1.00,16.36,1.27,0.79,1.02,1.59,0.40,283.732,277.8235925925915,0.0
AI3 PiecePos-Analyzing_9,4.02,0.98,16.20,1.28,0.78,1.01,1.61,0.40,281.48900000000003,277.8235925925915,0.0
AI3 PiecePos-Analyzing_2,4.00,1.01,16.29,1.33,0.81,0.98,1.56,0.40,282.88300000000004,277.8235925925915,0.0
AI3 PiecePos-Analyzing_17,4.05,1.00,16.34,1.31,0.79,1.00,1.63,0.40,283.928,277.8235925925915,1.0
AI3 PiecePos-Analyzing_3,3.92,1.00,15.93,1.27,0.80,0.98,1.57,0.40,276.718,277.8235925925915,0.0
AI3 PiecePos-Analyzing_1,3.92,1.01,15.86,1.27,0.80,0.99,1.64,0.39,275.691,277.8235925925915,0.0
AI3 PiecePos-Analyzing_18,4.10,0.99,16.30,1.31,0.81,1.00,1.62,0.40,283.483,277.8235925925915,1.0
AI3 PiecePos-Analyzing_11,3.95,1.02,16.24,1.33,0.82,1.02,1.63,0.41,282.02199999999993,277.8235925925915,0.0
AI3 PiecePos-Analyzing_14,4.05,0.99,16.40,1.29,0.80,1.00,1.60,0.39,284.823,277.8235925925915,1.0
AI3 PiecePos-Analyzing_19,4.09,1.02,16.00,1.29,0.80,0.99,1.60,0.40,278.607,277.8235925925915,1.0
AI3 PiecePos-Analyzing_12,4.07,1.01,16.26,1.29,0.79,1.01,1.60,0.40,282.6890000000001,277.8235925925915,0.0
AI3 PiecePos-Analyzing_10,4.07,1.02,15.97,1.28,0.80,0.99,1.63,0.40,278.067,277.8235925925915,0.0
AI3 PiecePos-Analyzing_6,4.05,0.98,15.61,1.30,0.79,0.98,1.64,0.40,272.206,277.8235925925915,0.0
AI3 PiecePos-Analyzing_7,3.96,1.00,16.18,1.31,0.79,1.02,1.58,0.41,280.9769999999999,277.8235925925915,0.0
AI3 PiecePos-Analyzing_8,3.97,0.99,15.74,1.33,0.79,0.98,1.57,0.39,273.93399999999997,277.8235925925915,0.0
