playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.08,1.01,16.24,1.28,0.79,1.00,1.12,0.00,281.698,277.7589803921571,0.0
AI3 PiecePos-Analyzing_34,3.98,1.01,16.19,1.33,0.79,1.02,1.12,0.00,280.583,277.7589803921571,0.0
AI3 PiecePos-Analyzing_31,4.04,1.02,16.05,1.29,0.79,0.98,1.10,0.00,278.47900000000004,277.7589803921571,1.0
AI3 PiecePos-Analyzing_33,4.00,1.02,16.10,1.33,0.81,1.02,1.11,0.00,279.238,277.7589803921571,0.5
AI3 PiecePos-Analyzing_16,3.98,1.02,16.23,1.31,0.79,1.02,1.08,0.00,281.16299999999995,277.7589803921571,0.0
AI3 PiecePos-Analyzing_5,3.96,1.02,16.33,1.33,0.81,0.98,1.11,0.00,282.718,277.7589803921571,0.0
AI3 PiecePos-Analyzing_26,3.93,1.02,16.15,1.32,0.81,1.01,1.09,0.00,279.713,277.7589803921571,0.0
AI3 PiecePos-Analyzing_25,4.02,1.02,16.33,1.32,0.80,1.02,1.10,0.00,282.96599999999995,277.7589803921571,1.0
AI3 PiecePos-Analyzing_24,4.07,0.98,16.15,1.28,0.79,1.02,1.08,0.00,280.16399999999993,277.7589803921571,1.0
AI3 PiecePos-Analyzing_15,4.00,0.99,15.73,1.31,0.78,1.01,1.12,0.00,273.23900000000003,277.7589803921571,0.0
AI3 PiecePos-Analyzing_13,4.03,0.98,15.67,1.29,0.80,1.00,1.12,0.00,272.369,277.7589803921571,1.0
AI3 PiecePos-Analyzing_29,3.93,0.99,15.90,1.29,0.81,1.02,1.08,0.00,275.64300000000003,277.7589803921571,0.0
AI3 PiecePos-Analyzing_22,3.93,1.02,15.85,1.33,0.81,1.02,1.12,0.00,274.969,277.7589803921571,0.0
AI3 PiecePos-Analyzing_9,4.00,1.00,16.27,1.31,0.78,0.99,1.09,0.00,281.836,277.7589803921571,0.0
AI3 PiecePos-Analyzing_2,3.96,1.01,15.68,1.33,0.82,1.02,1.08,0.00,272.323,277.7589803921571,0.0
AI3 PiecePos-Analyzing_32,3.95,1.02,16.17,1.30,0.78,1.02,1.08,0.00,280.062,277.7589803921571,0.0
AI3 PiecePos-Analyzing_20,4.09,0.99,16.36,1.27,0.79,0.98,1.08,0.00,283.56100000000004,277.7589803921571,0.0
AI3 PiecePos-Analyzing_17,4.02,0.99,16.05,1.27,0.81,0.99,1.09,0.00,278.35800000000006,277.7589803921571,1.0
AI3 PiecePos-Analyzing_21,3.96,1.01,16.04,1.29,0.80,1.00,1.11,0.00,278.028,277.7589803921571,0.0
AI3 PiecePos-Analyzing_3,4.06,1.02,15.75,1.27,0.80,1.01,1.13,0.00,273.804,277.7589803921571,0.0
AI3 PiecePos-Analyzing_1,3.91,1.00,16.04,1.29,0.79,1.02,1.12,0.00,277.841,277.7589803921571,0.0
AI3 PiecePos-Analyzing_18,3.91,1.00,15.78,1.33,0.79,0.99,1.09,0.00,273.67,277.7589803921571,0.0
AI3 PiecePos-Analyzing_11,4.08,0.98,15.74,1.30,0.79,0.98,1.09,0.00,273.641,277.7589803921571,1.0
AI3 PiecePos-Analyzing_23,3.95,0.99,15.93,1.33,0.81,1.01,1.09,0.00,276.25600000000003,277.7589803921571,0.0
AI3 PiecePos-Analyzing_14,4.07,0.99,16.32,1.31,0.78,1.01,1.10,0.00,282.93699999999995,277.7589803921571,0.5
AI3 PiecePos-Analyzing_19,3.98,0.99,16.15,1.28,0.78,1.00,1.09,0.00,279.797,277.7589803921571,0.0
AI3 PiecePos-Analyzing_12,3.98,1.00,15.71,1.31,0.78,0.98,1.10,0.00,272.797,277.7589803921571,0.0
AI3 PiecePos-Analyzing_28,3.96,0.98,15.63,1.31,0.78,1.02,1.09,0.00,271.446,277.7589803921571,0.0
AI3 PiecePos-Analyzing_30,3.98,1.00,16.12,1.33,0.79,1.00,1.09,0.00,279.40000000000003,277.7589803921571,0.0
AI3 PiecePos-Analyzing_10,3.96,1.02,15.99,1.29,0.80,0.99,1.12,0.00,277.23900000000003,277.7589803921571,0.0
AI3 PiecePos-Analyzing_6,4.07,1.02,15.97,1.31,0.81,0.98,1.10,0.00,277.361,277.7589803921571,1.0
AI3 PiecePos-Analyzing_7,3.93,0.98,15.89,1.32,0.79,0.99,1.11,0.00,275.499,277.7589803921571,0.0
AI3 PiecePos-Analyzing_27,4.00,1.02,15.98,1.30,0.80,0.99,1.10,0.00,277.22999999999996,277.7589803921571,0.0
AI3 PiecePos-Analyzing_8,4.07,0.99,16.06,1.30,0.80,1.01,1.10,0.00,278.7799999999999,277.7589803921571,1.0
