playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.04,1.02,16.00,1.29,1.08,0.99,1.09,0.40,278.07000000000005,277.69795792079094,1.0
AI3 PiecePos-Analyzing_16,3.93,1.01,16.07,1.28,1.09,1.02,1.07,0.40,278.74300000000005,277.69795792079094,0.0
AI3 PiecePos-Analyzing_5,3.98,0.99,15.75,1.32,1.08,0.98,1.10,0.39,273.836,277.69795792079094,0.0
AI3 PiecePos-Analyzing_15,3.99,0.99,15.72,1.29,1.07,0.99,1.12,0.40,273.3850000000001,277.69795792079094,0.0
AI3 PiecePos-Analyzing_13,3.91,1.01,16.28,1.28,1.10,0.98,1.10,0.39,282.02,277.69795792079094,0.0
AI3 PiecePos-Analyzing_22,3.98,1.01,15.73,1.31,1.11,1.02,1.12,0.41,273.61699999999996,277.69795792079094,0.0
AI3 PiecePos-Analyzing_9,4.05,1.02,16.09,1.32,1.08,1.00,1.09,0.41,279.60299999999995,277.69795792079094,1.0
AI3 PiecePos-Analyzing_2,3.93,0.99,15.85,1.33,1.11,0.99,1.10,0.40,275.287,277.69795792079094,0.0
AI3 PiecePos-Analyzing_20,3.90,1.02,15.71,1.29,1.10,1.02,1.12,0.39,272.94500000000005,277.69795792079094,0.0
AI3 PiecePos-Analyzing_17,3.95,0.98,16.03,1.28,1.06,0.98,1.10,0.40,278.122,277.69795792079094,0.0
AI3 PiecePos-Analyzing_21,3.96,1.02,16.02,1.33,1.09,0.98,1.09,0.40,278.12000000000006,277.69795792079094,0.0
AI3 PiecePos-Analyzing_3,3.90,1.02,15.77,1.32,1.06,0.98,1.10,0.40,273.85400000000004,277.69795792079094,0.0
AI3 PiecePos-Analyzing_1,3.96,0.98,15.99,1.32,1.10,0.98,1.09,0.40,277.5950000000001,277.69795792079094,0.0
AI3 PiecePos-Analyzing_18,3.93,0.98,15.88,1.29,1.07,1.02,1.12,0.39,275.72100000000006,277.69795792079094,0.0
AI3 PiecePos-Analyzing_11,3.96,0.99,15.61,1.27,1.11,1.00,1.09,0.40,271.488,277.69795792079094,0.0
AI3 PiecePos-Analyzing_14,3.99,0.98,16.28,1.32,1.09,1.00,1.10,0.41,282.382,277.69795792079094,0.0
AI3 PiecePos-Analyzing_19,3.92,1.02,16.00,1.31,1.09,0.99,1.08,0.40,277.613,277.69795792079094,0.0
AI3 PiecePos-Analyzing_12,3.95,1.02,15.73,1.28,1.06,0.99,1.12,0.41,273.398,277.69795792079094,0.0
AI3 PiecePos-Analyzing_10,3.91,1.02,16.23,1.33,1.11,1.02,1.12,0.41,281.373,277.69795792079094,0.0
AI3 PiecePos-Analyzing_6,4.01,1.02,15.89,1.27,1.12,0.99,1.10,0.41,276.211,277.69795792079094,1.0
AI3 PiecePos-Analyzing_7,3.92,1.00,15.69,1.32,1.09,1.02,1.10,0.40,272.698,277.69795792079094,0.0
AI3 PiecePos-Analyzing_8,3.91,1.02,15.79,1.28,1.10,1.01,1.10,0.40,274.224,277.69795792079094,0.0
