playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,3.91,0.98,15.91,1.27,2.00,1.00,1.12,0.40,276.8230000000001,277.92038613861405,0.0
AI3 PiecePos-Analyzing_16,3.98,1.01,15.82,1.33,2.00,1.02,1.10,0.39,275.765,277.92038613861405,0.0
AI3 PiecePos-Analyzing_5,4.09,0.98,16.03,1.29,2.01,0.99,1.10,0.40,279.46500000000003,277.92038613861405,1.0
AI3 PiecePos-Analyzing_15,4.00,0.98,16.39,1.32,2.01,1.00,1.08,0.40,284.89200000000005,277.92038613861405,0.0
AI3 PiecePos-Analyzing_13,3.99,1.02,15.68,1.29,1.95,0.99,1.10,0.40,273.45700000000005,277.92038613861405,0.0
AI3 PiecePos-Analyzing_22,3.96,1.01,16.27,1.29,2.02,0.98,1.07,0.40,282.7800000000001,277.92038613861405,0.0
AI3 PiecePos-Analyzing_9,3.96,1.00,16.34,1.33,2.00,1.01,1.11,0.40,284.0,277.92038613861405,0.0
AI3 PiecePos-Analyzing_2,4.03,1.02,16.06,1.33,1.98,1.02,1.08,0.40,279.78099999999995,277.92038613861405,0.0
AI3 PiecePos-Analyzing_20,4.10,1.00,15.66,1.30,2.00,0.98,1.08,0.40,273.57800000000003,277.92038613861405,0.0
AI3 PiecePos-Analyzing_17,3.97,1.02,16.38,1.27,1.98,0.98,1.11,0.41,284.58,277.92038613861405,0.0
AI3 PiecePos-Analyzing_21,3.93,0.99,16.13,1.29,1.96,0.99,1.07,0.40,280.362,277.92038613861405,0.0
AI3 PiecePos-Analyzing_3,4.00,1.00,16.19,1.27,1.97,1.00,1.08,0.40,281.61500000000007,277.92038613861405,0.0
AI3 PiecePos-Analyzing_1,4.06,0.99,15.80,1.30,1.94,0.98,1.10,0.40,275.62200000000007,277.92038613861405,0.0
AI3 PiecePos-Analyzing_18,4.04,1.00,15.61,1.30,2.00,1.01,1.08,0.41,272.572,277.92038613861405,1.0
AI3 PiecePos-Analyzing_11,3.96,1.00,16.23,1.33,1.96,1.01,1.09,0.40,282.186,277.92038613861405,0.0
AI3 PiecePos-Analyzing_14,3.99,1.00,16.07,1.29,2.00,0.99,1.09,0.40,279.7060000000001,277.92038613861405,0.0
AI3 PiecePos-Analyzing_19,3.97,1.01,15.94,1.33,1.94,1.01,1.12,0.40,277.61300000000006,277.92038613861405,0.0
AI3 PiecePos-Analyzing_12,4.03,0.98,16.28,1.29,1.98,0.99,1.09,0.40,283.1900000000001,277.92038613861405,1.0
AI3 PiecePos-Analyzing_10,3.97,1.02,15.83,1.32,1.94,0.99,1.13,0.39,275.83700000000005,277.92038613861405,0.0
AI3 PiecePos-Analyzing_6,3.98,1.02,16.24,1.30,1.95,1.01,1.12,0.40,282.432,277.92038613861405,0.0
AI3 PiecePos-Analyzing_7,3.93,0.99,15.71,1.27,1.99,0.98,1.07,0.40,273.63000000000005,277.92038613861405,0.0
AI3 PiecePos-Analyzing_8,3.95,1.00,16.07,1.31,2.02,1.00,1.13,0.39,279.638,277.92038613861405,0.0
