playername(),search_Depth(4),weight_PawnPos(1),biaSpawnPosPieceCount(16),weightKnightsPos(1.3),weightBishopPos(0.8),weightRooksPos(1),weightQueenPos(1.1),weightCastlingBonus(0.4),score(1),average(1),isWinner(1)
AI3 PiecePos-Analyzing_4,4.09,1.02,16.07,1.29,0.82,1.83,1.09,0.41,280.026,277.5844078947368,0.0
AI3 PiecePos-Analyzing_5,3.94,0.98,15.64,1.32,0.79,1.84,1.11,0.40,272.54900000000004,277.5844078947368,0.0
AI3 PiecePos-Analyzing_15,3.93,1.01,15.75,1.31,0.81,1.84,1.10,0.40,274.291,277.5844078947368,0.0
AI3 PiecePos-Analyzing_13,3.99,0.99,15.66,1.33,0.78,1.77,1.10,0.40,273.003,277.5844078947368,0.0
AI3 PiecePos-Analyzing_9,3.99,0.98,15.83,1.30,0.79,1.83,1.12,0.40,275.76400000000007,277.5844078947368,0.0
AI3 PiecePos-Analyzing_2,3.93,0.98,15.88,1.29,0.80,1.79,1.11,0.40,276.2680000000001,277.5844078947368,0.0
AI3 PiecePos-Analyzing_3,4.02,0.98,16.28,1.29,0.82,1.83,1.10,0.39,283.069,277.5844078947368,0.0
AI3 PiecePos-Analyzing_1,4.01,1.01,16.39,1.29,0.81,1.82,1.08,0.41,284.78700000000003,277.5844078947368,0.0
AI3 PiecePos-Analyzing_11,4.04,0.98,16.34,1.31,0.79,1.78,1.10,0.40,284.06499999999994,277.5844078947368,0.5
AI3 PiecePos-Analyzing_14,3.97,1.02,15.66,1.33,0.79,1.83,1.11,0.40,273.032,277.5844078947368,0.0
AI3 PiecePos-Analyzing_12,4.10,0.99,15.72,1.30,0.81,1.76,1.07,0.40,274.3450000000001,277.5844078947368,1.0
AI3 PiecePos-Analyzing_10,4.04,1.00,16.22,1.27,0.82,1.78,1.10,0.40,282.137,277.5844078947368,0.0
AI3 PiecePos-Analyzing_6,4.09,1.00,16.06,1.29,0.79,1.81,1.08,0.41,279.791,277.5844078947368,0.0
AI3 PiecePos-Analyzing_7,3.91,0.98,15.69,1.32,0.82,1.77,1.09,0.40,273.161,277.5844078947368,0.0
AI3 PiecePos-Analyzing_8,4.08,0.99,16.24,1.29,0.78,1.82,1.08,0.39,282.615,277.5844078947368,0.0
